sub,mixed,motor,mem
MSC01,0.9,0.8,0.9
MSC02,0.5,0.6,0.55
MSC03,0.65,0.75,0.5416666666666666
MSC04,0.6,0.7,0.45
MSC05,1.0,0.7,0.7
MSC06,0.8,0.6851851851851851,0.4
MSC07,0.7,0.7407407407407407,0.75
MSC10,0.55,0.9,0.75
