sub,mixed,motor,mem
MSC01,0.8,0.9,0.85
MSC02,0.85,0.65,0.75
MSC03,0.95,0.8,0.7291666666666666
MSC04,0.6,0.8,0.95
MSC05,0.75,0.75,0.75
MSC06,0.75,0.9444444444444444,0.75
MSC07,0.6,1.0,0.75
MSC10,0.65,0.85,0.7
