,test_task,train_task,Mean,Std
0,mem,mixed,0.5429910714285715,0.10829349812898734
1,mem,motor,0.5197147817460317,0.08754735939613172
2,mixed,mem,0.5419866071428571,0.10070568526474985
3,mixed,motor,0.530625,0.10385915214774519
4,motor,mem,0.5187103174603175,0.09087887961005622
5,motor,mixed,0.5322321428571429,0.09332554627636844
