,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.5700000000000001
1,mixed,mem,MSC01,MSC02,0.525
2,motor,mixed,MSC01,MSC02,0.545
3,motor,mem,MSC01,MSC02,0.52
4,mem,mixed,MSC01,MSC02,0.5850000000000001
5,mem,motor,MSC01,MSC02,0.495
6,mixed,motor,MSC01,MSC03,0.41500000000000004
7,mixed,mem,MSC01,MSC03,0.38125
8,motor,mixed,MSC01,MSC03,0.39999999999999997
9,motor,mem,MSC01,MSC03,0.34375
10,mem,mixed,MSC01,MSC03,0.6650000000000003
11,mem,motor,MSC01,MSC03,0.45500000000000007
12,mixed,motor,MSC01,MSC04,0.4800000000000001
13,mixed,mem,MSC01,MSC04,0.545
14,motor,mixed,MSC01,MSC04,0.43
15,motor,mem,MSC01,MSC04,0.5
16,mem,mixed,MSC01,MSC04,0.5349999999999999
17,mem,motor,MSC01,MSC04,0.45000000000000007
18,mixed,motor,MSC01,MSC05,0.6449999999999999
19,mixed,mem,MSC01,MSC05,0.4750000000000001
20,motor,mixed,MSC01,MSC05,0.505
21,motor,mem,MSC01,MSC05,0.515
22,mem,mixed,MSC01,MSC05,0.495
23,mem,motor,MSC01,MSC05,0.5900000000000001
24,mixed,motor,MSC01,MSC06,0.41111111111111115
25,mixed,mem,MSC01,MSC06,0.49000000000000005
26,motor,mixed,MSC01,MSC06,0.5
27,motor,mem,MSC01,MSC06,0.5499999999999999
28,mem,mixed,MSC01,MSC06,0.5
29,mem,motor,MSC01,MSC06,0.5555555555555555
30,mixed,motor,MSC01,MSC07,0.4833333333333333
31,mixed,mem,MSC01,MSC07,0.61
32,motor,mixed,MSC01,MSC07,0.62
33,motor,mem,MSC01,MSC07,0.7049999999999998
34,mem,mixed,MSC01,MSC07,0.5449999999999999
35,mem,motor,MSC01,MSC07,0.5277777777777779
36,mixed,motor,MSC01,MSC10,0.5
37,mixed,mem,MSC01,MSC10,0.41000000000000003
38,motor,mixed,MSC01,MSC10,0.545
39,motor,mem,MSC01,MSC10,0.55
40,mem,mixed,MSC01,MSC10,0.53
41,mem,motor,MSC01,MSC10,0.45000000000000007
42,mixed,motor,MSC02,MSC01,0.495
43,mixed,mem,MSC02,MSC01,0.48999999999999994
44,motor,mixed,MSC02,MSC01,0.575
45,motor,mem,MSC02,MSC01,0.45
46,mem,mixed,MSC02,MSC01,0.585
47,mem,motor,MSC02,MSC01,0.5349999999999999
48,mixed,motor,MSC02,MSC03,0.535
49,mixed,mem,MSC02,MSC03,0.6375
50,motor,mixed,MSC02,MSC03,0.575
51,motor,mem,MSC02,MSC03,0.575
52,mem,mixed,MSC02,MSC03,0.57
53,mem,motor,MSC02,MSC03,0.545
54,mixed,motor,MSC02,MSC04,0.59
55,mixed,mem,MSC02,MSC04,0.64
56,motor,mixed,MSC02,MSC04,0.585
57,motor,mem,MSC02,MSC04,0.5950000000000001
58,mem,mixed,MSC02,MSC04,0.655
59,mem,motor,MSC02,MSC04,0.665
60,mixed,motor,MSC02,MSC05,0.655
61,mixed,mem,MSC02,MSC05,0.6599999999999999
62,motor,mixed,MSC02,MSC05,0.5199999999999999
63,motor,mem,MSC02,MSC05,0.4800000000000001
64,mem,mixed,MSC02,MSC05,0.61
65,mem,motor,MSC02,MSC05,0.6450000000000001
66,mixed,motor,MSC02,MSC06,0.6944444444444444
67,mixed,mem,MSC02,MSC06,0.8099999999999999
68,motor,mixed,MSC02,MSC06,0.685
69,motor,mem,MSC02,MSC06,0.55
70,mem,mixed,MSC02,MSC06,0.665
71,mem,motor,MSC02,MSC06,0.6222222222222221
72,mixed,motor,MSC02,MSC07,0.3888888888888889
73,mixed,mem,MSC02,MSC07,0.48500000000000004
74,motor,mixed,MSC02,MSC07,0.30999999999999994
75,motor,mem,MSC02,MSC07,0.29500000000000004
76,mem,mixed,MSC02,MSC07,0.45500000000000007
77,mem,motor,MSC02,MSC07,0.4444444444444445
78,mixed,motor,MSC02,MSC10,0.53
79,mixed,mem,MSC02,MSC10,0.43500000000000005
80,motor,mixed,MSC02,MSC10,0.74
81,motor,mem,MSC02,MSC10,0.505
82,mem,mixed,MSC02,MSC10,0.6699999999999999
83,mem,motor,MSC02,MSC10,0.59
84,mixed,motor,MSC03,MSC01,0.49000000000000005
85,mixed,mem,MSC03,MSC01,0.7350000000000001
86,motor,mixed,MSC03,MSC01,0.4
87,motor,mem,MSC03,MSC01,0.425
88,mem,mixed,MSC03,MSC01,0.37500000000000006
89,mem,motor,MSC03,MSC01,0.34375
90,mixed,motor,MSC03,MSC02,0.5599999999999999
91,mixed,mem,MSC03,MSC02,0.645
92,motor,mixed,MSC03,MSC02,0.4149999999999999
93,motor,mem,MSC03,MSC02,0.51
94,mem,mixed,MSC03,MSC02,0.56875
95,mem,motor,MSC03,MSC02,0.5375000000000001
96,mixed,motor,MSC03,MSC04,0.705
97,mixed,mem,MSC03,MSC04,0.6700000000000002
98,motor,mixed,MSC03,MSC04,0.5900000000000001
99,motor,mem,MSC03,MSC04,0.6899999999999998
100,mem,mixed,MSC03,MSC04,0.6062500000000001
101,mem,motor,MSC03,MSC04,0.6499999999999999
102,mixed,motor,MSC03,MSC05,0.6950000000000001
103,mixed,mem,MSC03,MSC05,0.635
104,motor,mixed,MSC03,MSC05,0.6
105,motor,mem,MSC03,MSC05,0.63
106,mem,mixed,MSC03,MSC05,0.6375
107,mem,motor,MSC03,MSC05,0.65
108,mixed,motor,MSC03,MSC06,0.55
109,mixed,mem,MSC03,MSC06,0.65
110,motor,mixed,MSC03,MSC06,0.4800000000000001
111,motor,mem,MSC03,MSC06,0.445
112,mem,mixed,MSC03,MSC06,0.5187499999999999
113,mem,motor,MSC03,MSC06,0.548611111111111
114,mixed,motor,MSC03,MSC07,0.35
115,mixed,mem,MSC03,MSC07,0.5499999999999999
116,motor,mixed,MSC03,MSC07,0.5199999999999999
117,motor,mem,MSC03,MSC07,0.5149999999999999
118,mem,mixed,MSC03,MSC07,0.5624999999999999
119,mem,motor,MSC03,MSC07,0.3819444444444444
120,mixed,motor,MSC03,MSC10,0.32
121,mixed,mem,MSC03,MSC10,0.21999999999999997
122,motor,mixed,MSC03,MSC10,0.325
123,motor,mem,MSC03,MSC10,0.305
124,mem,mixed,MSC03,MSC10,0.4125000000000001
125,mem,motor,MSC03,MSC10,0.41874999999999996
126,mixed,motor,MSC04,MSC01,0.465
127,mixed,mem,MSC04,MSC01,0.5499999999999999
128,motor,mixed,MSC04,MSC01,0.6150000000000001
129,motor,mem,MSC04,MSC01,0.5349999999999999
130,mem,mixed,MSC04,MSC01,0.41500000000000004
131,mem,motor,MSC04,MSC01,0.4250000000000001
132,mixed,motor,MSC04,MSC02,0.5
133,mixed,mem,MSC04,MSC02,0.5
134,motor,mixed,MSC04,MSC02,0.495
135,motor,mem,MSC04,MSC02,0.5
136,mem,mixed,MSC04,MSC02,0.6
137,mem,motor,MSC04,MSC02,0.5599999999999999
138,mixed,motor,MSC04,MSC03,0.49000000000000005
139,mixed,mem,MSC04,MSC03,0.5
140,motor,mixed,MSC04,MSC03,0.57
141,motor,mem,MSC04,MSC03,0.5875
142,mem,mixed,MSC04,MSC03,0.5549999999999999
143,mem,motor,MSC04,MSC03,0.5549999999999999
144,mixed,motor,MSC04,MSC05,0.5499999999999999
145,mixed,mem,MSC04,MSC05,0.5499999999999999
146,motor,mixed,MSC04,MSC05,0.59
147,motor,mem,MSC04,MSC05,0.605
148,mem,mixed,MSC04,MSC05,0.615
149,mem,motor,MSC04,MSC05,0.675
150,mixed,motor,MSC04,MSC06,0.44444444444444453
151,mixed,mem,MSC04,MSC06,0.5
152,motor,mixed,MSC04,MSC06,0.40499999999999997
153,motor,mem,MSC04,MSC06,0.4149999999999999
154,mem,mixed,MSC04,MSC06,0.5599999999999998
155,mem,motor,MSC04,MSC06,0.5222222222222224
156,mixed,motor,MSC04,MSC07,0.5
157,mixed,mem,MSC04,MSC07,0.5
158,motor,mixed,MSC04,MSC07,0.55
159,motor,mem,MSC04,MSC07,0.5750000000000001
160,mem,mixed,MSC04,MSC07,0.5050000000000001
161,mem,motor,MSC04,MSC07,0.32222222222222224
162,mixed,motor,MSC04,MSC10,0.5
163,mixed,mem,MSC04,MSC10,0.5
164,motor,mixed,MSC04,MSC10,0.5449999999999999
165,motor,mem,MSC04,MSC10,0.5799999999999998
166,mem,mixed,MSC04,MSC10,0.52
167,mem,motor,MSC04,MSC10,0.525
168,mixed,motor,MSC05,MSC01,0.51
169,mixed,mem,MSC05,MSC01,0.5899999999999999
170,motor,mixed,MSC05,MSC01,0.6950000000000001
171,motor,mem,MSC05,MSC01,0.645
172,mem,mixed,MSC05,MSC01,0.5449999999999999
173,mem,motor,MSC05,MSC01,0.45500000000000007
174,mixed,motor,MSC05,MSC02,0.595
175,mixed,mem,MSC05,MSC02,0.565
176,motor,mixed,MSC05,MSC02,0.55
177,motor,mem,MSC05,MSC02,0.54
178,mem,mixed,MSC05,MSC02,0.6449999999999999
179,mem,motor,MSC05,MSC02,0.62
180,mixed,motor,MSC05,MSC03,0.5999999999999999
181,mixed,mem,MSC05,MSC03,0.65
182,motor,mixed,MSC05,MSC03,0.6700000000000002
183,motor,mem,MSC05,MSC03,0.6125
184,mem,mixed,MSC05,MSC03,0.6900000000000002
185,mem,motor,MSC05,MSC03,0.675
186,mixed,motor,MSC05,MSC04,0.5700000000000001
187,mixed,mem,MSC05,MSC04,0.7050000000000001
188,motor,mixed,MSC05,MSC04,0.57
189,motor,mem,MSC05,MSC04,0.595
190,mem,mixed,MSC05,MSC04,0.645
191,mem,motor,MSC05,MSC04,0.43499999999999994
192,mixed,motor,MSC05,MSC06,0.5666666666666667
193,mixed,mem,MSC05,MSC06,0.5349999999999999
194,motor,mixed,MSC05,MSC06,0.5799999999999998
195,motor,mem,MSC05,MSC06,0.615
196,mem,mixed,MSC05,MSC06,0.4800000000000001
197,mem,motor,MSC05,MSC06,0.4444444444444445
198,mixed,motor,MSC05,MSC07,0.5944444444444444
199,mixed,mem,MSC05,MSC07,0.5650000000000001
200,motor,mixed,MSC05,MSC07,0.6500000000000001
201,motor,mem,MSC05,MSC07,0.6250000000000001
202,mem,mixed,MSC05,MSC07,0.755
203,mem,motor,MSC05,MSC07,0.5777777777777777
204,mixed,motor,MSC05,MSC10,0.475
205,mixed,mem,MSC05,MSC10,0.4800000000000001
206,motor,mixed,MSC05,MSC10,0.635
207,motor,mem,MSC05,MSC10,0.43000000000000005
208,mem,mixed,MSC05,MSC10,0.6099999999999999
209,mem,motor,MSC05,MSC10,0.47000000000000003
210,mixed,motor,MSC06,MSC01,0.475
211,mixed,mem,MSC06,MSC01,0.59
212,motor,mixed,MSC06,MSC01,0.39444444444444443
213,motor,mem,MSC06,MSC01,0.5166666666666667
214,mem,mixed,MSC06,MSC01,0.5
215,mem,motor,MSC06,MSC01,0.53
216,mixed,motor,MSC06,MSC02,0.63
217,mixed,mem,MSC06,MSC02,0.665
218,motor,mixed,MSC06,MSC02,0.6055555555555556
219,motor,mem,MSC06,MSC02,0.6111111111111112
220,mem,mixed,MSC06,MSC02,0.6849999999999999
221,mem,motor,MSC06,MSC02,0.5449999999999999
222,mixed,motor,MSC06,MSC03,0.51
223,mixed,mem,MSC06,MSC03,0.55625
224,motor,mixed,MSC06,MSC03,0.6444444444444444
225,motor,mem,MSC06,MSC03,0.5069444444444444
226,mem,mixed,MSC06,MSC03,0.5799999999999998
227,mem,motor,MSC06,MSC03,0.44000000000000006
228,mixed,motor,MSC06,MSC04,0.505
229,mixed,mem,MSC06,MSC04,0.6099999999999999
