,train_task,test_task,train_sub,test_sub,acc
0,glass,semantic,MSC01,MSC02,0.5899999999999999
1,glass,motor,MSC01,MSC02,0.5
2,glass,mem,MSC01,MSC02,0.515
3,semantic,glass,MSC01,MSC02,0.53
4,semantic,motor,MSC01,MSC02,0.595
5,semantic,mem,MSC01,MSC02,0.575
6,motor,glass,MSC01,MSC02,0.6499999999999999
7,motor,semantic,MSC01,MSC02,0.7150000000000001
8,motor,mem,MSC01,MSC02,0.71
9,mem,glass,MSC01,MSC02,0.68
10,mem,semantic,MSC01,MSC02,0.705
11,mem,motor,MSC01,MSC02,0.5950000000000001
12,glass,semantic,MSC01,MSC03,0.505
13,glass,motor,MSC01,MSC03,0.51
14,glass,mem,MSC01,MSC03,0.5999999999999999
15,semantic,glass,MSC01,MSC03,0.6450000000000001
16,semantic,motor,MSC01,MSC03,0.5549999999999999
17,semantic,mem,MSC01,MSC03,0.7200000000000001
18,motor,glass,MSC01,MSC03,0.59
19,motor,semantic,MSC01,MSC03,0.7
20,motor,mem,MSC01,MSC03,0.61
21,mem,glass,MSC01,MSC03,0.5399999999999999
22,mem,semantic,MSC01,MSC03,0.7100000000000001
23,mem,motor,MSC01,MSC03,0.4750000000000001
24,glass,semantic,MSC01,MSC04,0.5149999999999999
25,glass,motor,MSC01,MSC04,0.515
26,glass,mem,MSC01,MSC04,0.5
27,semantic,glass,MSC01,MSC04,0.63
28,semantic,motor,MSC01,MSC04,0.65
29,semantic,mem,MSC01,MSC04,0.7150000000000001
30,motor,glass,MSC01,MSC04,0.6650000000000001
31,motor,semantic,MSC01,MSC04,0.7150000000000001
32,motor,mem,MSC01,MSC04,0.6350000000000001
33,mem,glass,MSC01,MSC04,0.335
34,mem,semantic,MSC01,MSC04,0.55
35,mem,motor,MSC01,MSC04,0.315
36,glass,semantic,MSC01,MSC05,0.5899999999999999
37,glass,motor,MSC01,MSC05,0.5349999999999999
38,glass,mem,MSC01,MSC05,0.5
39,semantic,glass,MSC01,MSC05,0.5349999999999999
40,semantic,motor,MSC01,MSC05,0.645
41,semantic,mem,MSC01,MSC05,0.58
42,motor,glass,MSC01,MSC05,0.52
43,motor,semantic,MSC01,MSC05,0.6050000000000001
44,motor,mem,MSC01,MSC05,0.565
45,mem,glass,MSC01,MSC05,0.73
46,mem,semantic,MSC01,MSC05,0.835
47,mem,motor,MSC01,MSC05,0.7049999999999998
48,glass,semantic,MSC01,MSC06,0.5
49,glass,motor,MSC01,MSC06,0.5499999999999999
50,glass,mem,MSC01,MSC06,0.5
51,semantic,glass,MSC01,MSC06,0.45
52,semantic,motor,MSC01,MSC06,0.57
53,semantic,mem,MSC01,MSC06,0.555
54,motor,glass,MSC01,MSC06,0.5055555555555555
55,motor,semantic,MSC01,MSC06,0.46499999999999997
56,motor,mem,MSC01,MSC06,0.56
57,mem,glass,MSC01,MSC06,0.5777777777777777
58,mem,semantic,MSC01,MSC06,0.72
59,mem,motor,MSC01,MSC06,0.5050000000000001
60,glass,semantic,MSC01,MSC07,0.5
61,glass,motor,MSC01,MSC07,0.64
62,glass,mem,MSC01,MSC07,0.5149999999999999
63,semantic,glass,MSC01,MSC07,0.7849999999999999
64,semantic,motor,MSC01,MSC07,0.57
65,semantic,mem,MSC01,MSC07,0.7000000000000001
66,motor,glass,MSC01,MSC07,0.7300000000000001
67,motor,semantic,MSC01,MSC07,0.64
68,motor,mem,MSC01,MSC07,0.6900000000000001
69,mem,glass,MSC01,MSC07,0.7749999999999999
70,mem,semantic,MSC01,MSC07,0.76
71,mem,motor,MSC01,MSC07,0.665
72,glass,semantic,MSC01,MSC10,0.66
73,glass,motor,MSC01,MSC10,0.655
74,glass,mem,MSC01,MSC10,0.5199999999999999
75,semantic,glass,MSC01,MSC10,0.6900000000000002
76,semantic,motor,MSC01,MSC10,0.6799999999999999
77,semantic,mem,MSC01,MSC10,0.77
78,motor,glass,MSC01,MSC10,0.675
79,motor,semantic,MSC01,MSC10,0.635
80,motor,mem,MSC01,MSC10,0.6900000000000001
81,mem,glass,MSC01,MSC10,0.5249999999999999
82,mem,semantic,MSC01,MSC10,0.5549999999999999
83,mem,motor,MSC01,MSC10,0.6149999999999999
84,glass,semantic,MSC02,MSC01,0.6249999999999999
85,glass,motor,MSC02,MSC01,0.5549999999999999
86,glass,mem,MSC02,MSC01,0.505
87,semantic,glass,MSC02,MSC01,0.5899999999999999
88,semantic,motor,MSC02,MSC01,0.5149999999999999
89,semantic,mem,MSC02,MSC01,0.61
90,motor,glass,MSC02,MSC01,0.5799999999999998
91,motor,semantic,MSC02,MSC01,0.5449999999999999
92,motor,mem,MSC02,MSC01,0.5
93,mem,glass,MSC02,MSC01,0.7699999999999999
94,mem,semantic,MSC02,MSC01,0.78
95,mem,motor,MSC02,MSC01,0.7699999999999999
96,glass,semantic,MSC02,MSC03,0.635
97,glass,motor,MSC02,MSC03,0.5700000000000001
98,glass,mem,MSC02,MSC03,0.7250000000000001
99,semantic,glass,MSC02,MSC03,0.5349999999999999
100,semantic,motor,MSC02,MSC03,0.5
101,semantic,mem,MSC02,MSC03,0.6500000000000001
102,motor,glass,MSC02,MSC03,0.6199999999999999
103,motor,semantic,MSC02,MSC03,0.45500000000000007
104,motor,mem,MSC02,MSC03,0.6050000000000001
105,mem,glass,MSC02,MSC03,0.48500000000000004
106,mem,semantic,MSC02,MSC03,0.67
107,mem,motor,MSC02,MSC03,0.51
108,glass,semantic,MSC02,MSC04,0.6850000000000002
109,glass,motor,MSC02,MSC04,0.505
110,glass,mem,MSC02,MSC04,0.5549999999999999
111,semantic,glass,MSC02,MSC04,0.565
112,semantic,motor,MSC02,MSC04,0.5399999999999999
113,semantic,mem,MSC02,MSC04,0.515
114,motor,glass,MSC02,MSC04,0.6049999999999999
115,motor,semantic,MSC02,MSC04,0.5549999999999999
116,motor,mem,MSC02,MSC04,0.575
117,mem,glass,MSC02,MSC04,0.5599999999999999
118,mem,semantic,MSC02,MSC04,0.6900000000000001
119,mem,motor,MSC02,MSC04,0.585
120,glass,semantic,MSC02,MSC05,0.545
121,glass,motor,MSC02,MSC05,0.5499999999999999
122,glass,mem,MSC02,MSC05,0.5
123,semantic,glass,MSC02,MSC05,0.525
124,semantic,motor,MSC02,MSC05,0.5349999999999999
125,semantic,mem,MSC02,MSC05,0.5
126,motor,glass,MSC02,MSC05,0.5
127,motor,semantic,MSC02,MSC05,0.5299999999999999
128,motor,mem,MSC02,MSC05,0.5
129,mem,glass,MSC02,MSC05,0.57
130,mem,semantic,MSC02,MSC05,0.7999999999999999
131,mem,motor,MSC02,MSC05,0.6500000000000001
132,glass,semantic,MSC02,MSC06,0.6
133,glass,motor,MSC02,MSC06,0.685
134,glass,mem,MSC02,MSC06,0.545
135,semantic,glass,MSC02,MSC06,0.5
136,semantic,motor,MSC02,MSC06,0.5449999999999999
137,semantic,mem,MSC02,MSC06,0.5
138,motor,glass,MSC02,MSC06,0.5388888888888889
139,motor,semantic,MSC02,MSC06,0.525
140,motor,mem,MSC02,MSC06,0.5849999999999999
141,mem,glass,MSC02,MSC06,0.5833333333333334
142,mem,semantic,MSC02,MSC06,0.8150000000000001
143,mem,motor,MSC02,MSC06,0.63
144,glass,semantic,MSC02,MSC07,0.8
145,glass,motor,MSC02,MSC07,0.5449999999999999
146,glass,mem,MSC02,MSC07,0.7350000000000001
147,semantic,glass,MSC02,MSC07,0.675
148,semantic,motor,MSC02,MSC07,0.5
149,semantic,mem,MSC02,MSC07,0.5549999999999999
150,motor,glass,MSC02,MSC07,0.53
151,motor,semantic,MSC02,MSC07,0.5449999999999999
152,motor,mem,MSC02,MSC07,0.51
153,mem,glass,MSC02,MSC07,0.7849999999999999
