,train_sub,test_sub,task,acc
0,MSC01,MSC02,mixed,0.5850000000000001
1,MSC01,MSC02,motor,0.42000000000000004
2,MSC01,MSC02,mem,0.4750000000000001
3,MSC01,MSC03,mixed,0.5950000000000001
4,MSC01,MSC03,motor,0.33499999999999996
5,MSC01,MSC03,mem,0.4875
6,MSC01,MSC04,mixed,0.635
7,MSC01,MSC04,motor,0.45
8,MSC01,MSC04,mem,0.5
9,MSC01,MSC05,mixed,0.5050000000000001
10,MSC01,MSC05,motor,0.57
11,MSC01,MSC05,mem,0.5
12,MSC01,MSC06,mixed,0.5199999999999999
13,MSC01,MSC06,motor,0.5166666666666666
14,MSC01,MSC06,mem,0.5499999999999999
15,MSC01,MSC07,mixed,0.605
16,MSC01,MSC07,motor,0.5777777777777777
17,MSC01,MSC07,mem,0.7100000000000001
18,MSC01,MSC10,mixed,0.5449999999999999
19,MSC01,MSC10,motor,0.505
20,MSC01,MSC10,mem,0.5
21,MSC02,MSC01,mixed,0.5599999999999999
22,MSC02,MSC01,motor,0.41
23,MSC02,MSC01,mem,0.4800000000000001
24,MSC02,MSC03,mixed,0.67
25,MSC02,MSC03,motor,0.625
26,MSC02,MSC03,mem,0.48125
27,MSC02,MSC04,mixed,0.605
28,MSC02,MSC04,motor,0.575
29,MSC02,MSC04,mem,0.77
30,MSC02,MSC05,mixed,0.7000000000000001
31,MSC02,MSC05,motor,0.575
32,MSC02,MSC05,mem,0.575
33,MSC02,MSC06,mixed,0.74
34,MSC02,MSC06,motor,0.6555555555555556
35,MSC02,MSC06,mem,0.65
36,MSC02,MSC07,mixed,0.41000000000000003
37,MSC02,MSC07,motor,0.49444444444444446
38,MSC02,MSC07,mem,0.505
39,MSC02,MSC10,mixed,0.7100000000000001
40,MSC02,MSC10,motor,0.66
41,MSC02,MSC10,mem,0.4750000000000001
42,MSC03,MSC01,mixed,0.525
43,MSC03,MSC01,motor,0.345
44,MSC03,MSC01,mem,0.375
45,MSC03,MSC02,mixed,0.6050000000000001
46,MSC03,MSC02,motor,0.475
47,MSC03,MSC02,mem,0.5750000000000001
48,MSC03,MSC04,mixed,0.7649999999999999
49,MSC03,MSC04,motor,0.715
50,MSC03,MSC04,mem,0.6
51,MSC03,MSC05,mixed,0.615
52,MSC03,MSC05,motor,0.675
53,MSC03,MSC05,mem,0.66875
54,MSC03,MSC06,mixed,0.65
55,MSC03,MSC06,motor,0.5055555555555555
56,MSC03,MSC06,mem,0.48125000000000007
57,MSC03,MSC07,mixed,0.4299999999999999
58,MSC03,MSC07,motor,0.3055555555555556
59,MSC03,MSC07,mem,0.50625
60,MSC03,MSC10,mixed,0.425
61,MSC03,MSC10,motor,0.45999999999999996
62,MSC03,MSC10,mem,0.5
63,MSC04,MSC01,mixed,0.5549999999999999
64,MSC04,MSC01,motor,0.5199999999999999
65,MSC04,MSC01,mem,0.47000000000000003
66,MSC04,MSC02,mixed,0.5
67,MSC04,MSC02,motor,0.51
68,MSC04,MSC02,mem,0.66
69,MSC04,MSC03,mixed,0.5
