acc,train_sub,test_sub
0.5,MSC10,MSC03
0.5666666666666667,MSC10,MSC03
0.5666666666666667,MSC10,MSC03
0.5333333333333334,MSC10,MSC03
0.5666666666666667,MSC10,MSC03
0.5333333333333334,MSC10,MSC03
0.55,MSC10,MSC03
0.5,MSC10,MSC03
0.55,MSC10,MSC03
0.5833333333333334,MSC10,MSC03
