acc,train_sub,test_sub
0.85,MSC07,MSC04
0.85,MSC07,MSC04
0.8333333333333334,MSC07,MSC04
0.85,MSC07,MSC04
0.85,MSC07,MSC04
0.8666666666666666,MSC07,MSC04
0.85,MSC07,MSC04
0.85,MSC07,MSC04
0.9333333333333332,MSC07,MSC04
0.85,MSC07,MSC04
