acc,train_sub,test_sub
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
0.5,MSC05,MSC02
