acc,train_sub,test_sub
0.85,MSC02,MSC06
0.8666666666666666,MSC02,MSC06
0.8666666666666666,MSC02,MSC06
0.9166666666666666,MSC02,MSC06
0.85,MSC02,MSC06
0.7833333333333334,MSC02,MSC06
0.8833333333333332,MSC02,MSC06
0.8666666666666666,MSC02,MSC06
0.8666666666666666,MSC02,MSC06
0.8666666666666666,MSC02,MSC06
