acc,train_sub,test_sub
0.6333333333333334,MSC05,MSC07
0.5833333333333333,MSC05,MSC07
0.6,MSC05,MSC07
0.5833333333333334,MSC05,MSC07
0.6,MSC05,MSC07
0.5833333333333334,MSC05,MSC07
0.7,MSC05,MSC07
0.6333333333333334,MSC05,MSC07
0.6666666666666667,MSC05,MSC07
0.5833333333333334,MSC05,MSC07
