acc,train_sub,test_sub
0.8333333333333333,MSC05,MSC04
0.7666666666666667,MSC05,MSC04
0.7999999999999999,MSC05,MSC04
0.85,MSC05,MSC04
0.7999999999999999,MSC05,MSC04
0.7166666666666667,MSC05,MSC04
0.75,MSC05,MSC04
0.8166666666666667,MSC05,MSC04
0.8166666666666667,MSC05,MSC04
0.7999999999999999,MSC05,MSC04
