acc,train_sub,test_sub
0.6000000000000001,MSC06,MSC03
0.5833333333333334,MSC06,MSC03
0.6333333333333334,MSC06,MSC03
0.6000000000000001,MSC06,MSC03
0.9166666666666666,MSC06,MSC03
