acc,train_sub,test_sub
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
0.5,MSC01,MSC07
