acc,train_sub,test_sub
0.6,MSC10,MSC07
0.6833333333333333,MSC10,MSC07
0.6833333333333333,MSC10,MSC07
0.6833333333333333,MSC10,MSC07
0.6666666666666666,MSC10,MSC07
0.6333333333333334,MSC10,MSC07
0.7,MSC10,MSC07
0.6,MSC10,MSC07
0.6833333333333333,MSC10,MSC07
0.65,MSC10,MSC07
