acc,train_sub,test_sub
0.6166666666666666,MSC10,MSC06
0.7,MSC10,MSC06
0.7333333333333333,MSC10,MSC06
0.6333333333333333,MSC10,MSC06
0.7833333333333332,MSC10,MSC06
0.6333333333333333,MSC10,MSC06
0.65,MSC10,MSC06
0.6166666666666666,MSC10,MSC06
0.6666666666666666,MSC10,MSC06
0.7,MSC10,MSC06
