acc,train_sub,test_sub
0.5666666666666667,MSC07,MSC02
0.55,MSC07,MSC02
0.5333333333333333,MSC07,MSC02
0.6,MSC07,MSC02
0.5166666666666666,MSC07,MSC02
0.5,MSC07,MSC02
0.5666666666666667,MSC07,MSC02
0.5833333333333333,MSC07,MSC02
0.7666666666666665,MSC07,MSC02
0.5666666666666667,MSC07,MSC02
