train,same_sub,diff_sub
MSC05,0.525,0.5684057971014492
MSC06,0.5833333333333334,0.5453089977585655
MSC07,0.4722222222222222,0.46403339755940914
MSC10,0.5,0.43478260869565216
MSC01,0.5,0.4895652173913043
MSC02,0.4875,0.42289855072463767
MSC03,0.59375,0.5597982708933718
MSC04,0.5,0.5139130434782608
MSC05,0.55,0.36144927536231886
MSC06,0.5694444444444444,0.4911943643932116
MSC07,0.4444444444444444,0.4543994861913937
MSC10,0.4875,0.49594202898550727
MSC01,0.6375,0.4930434782608696
MSC02,0.5375,0.471304347826087
MSC03,0.5625,0.46397694524495675
MSC04,0.6,0.5113043478260869
MSC05,0.4375,0.5498550724637681
MSC06,0.4861111111111111,0.5148895292987512
MSC07,0.4861111111111111,0.5321130378933847
MSC10,0.5875,0.48985507246376814
MSC01,0.45,0.3808695652173913
MSC02,0.575,0.4602898550724638
MSC03,0.578125,0.5817723342939481
MSC04,0.4875,0.527536231884058
MSC05,0.4125,0.49971014492753624
MSC06,0.3888888888888889,0.4761447326288825
MSC07,0.4305555555555556,0.5430314707771355
MSC10,0.4875,0.4547826086956522
MSC01,0.5375,0.4426086956521739
MSC02,0.5875,0.46753623188405796
MSC03,0.359375,0.44488472622478387
MSC04,0.4125,0.5527536231884058
MSC05,0.425,0.5443478260869565
MSC06,0.5555555555555556,0.5120076849183477
MSC07,0.5,0.4598587026332691
MSC10,0.4875,0.3695652173913043
MSC01,0.5875,0.5489855072463768
MSC02,0.525,0.45855072463768115
MSC03,0.609375,0.45389048991354464
MSC04,0.475,0.5411594202898551
MSC05,0.5125,0.48579710144927535
MSC06,0.6527777777777778,0.46365674031380083
MSC07,0.4861111111111111,0.43834296724470134
MSC10,0.4625,0.49623188405797103
MSC01,0.4625,0.45855072463768115
MSC02,0.525,0.4565217391304348
MSC03,0.59375,0.45713256484149856
MSC04,0.475,0.4979710144927536
MSC05,0.4375,0.5078260869565218
MSC06,0.5694444444444444,0.6721101504963176
MSC07,0.6527777777777778,0.5494540783558125
MSC10,0.5,0.5078260869565218
MSC01,0.6,0.46
MSC02,0.4625,0.4973913043478261
MSC03,0.515625,0.5201729106628242
MSC04,0.475,0.5310144927536232
MSC05,0.5,0.4681159420289855
MSC06,0.3888888888888889,0.42907460774895934
MSC07,0.625,0.5350032113037894
MSC10,0.5125,0.5289855072463768
MSC01,0.4,0.47884057971014493
MSC02,0.55,0.4820289855072464
MSC03,0.484375,0.5464697406340058
MSC04,0.55,0.4982608695652174
MSC05,0.5375,0.5028985507246376
MSC06,0.4861111111111111,0.49535702849823887
MSC07,0.5138888888888888,0.5192678227360308
MSC10,0.5,0.5107246376811594
MSC01,0.5625,0.607536231884058
MSC02,0.525,0.4211594202898551
MSC03,0.453125,0.5039625360230547
MSC04,0.4375,0.5168115942028986
MSC05,0.4375,0.5339130434782609
MSC06,0.5555555555555556,0.5152097342299071
MSC07,0.5138888888888888,0.5061014771997431
MSC10,0.5625,0.524927536231884
MSC01,0.4375,0.5092753623188406
MSC02,0.4875,0.47942028985507246
MSC03,0.578125,0.5407060518731989
MSC04,0.5125,0.3918840579710145
MSC05,0.5375,0.6231884057971014
MSC06,0.4583333333333333,0.5456292026897214
MSC07,0.4305555555555556,0.4399486191393706
MSC10,0.475,0.4756521739130435
MSC01,0.475,0.45304347826086955
MSC02,0.45,0.44782608695652176
MSC03,0.359375,0.5381844380403458
MSC04,0.4875,0.5234782608695652
MSC05,0.6,0.4573913043478261
MSC06,0.5972222222222222,0.41562600064040983
MSC07,0.5138888888888888,0.49614643545279385
MSC10,0.5375,0.4910144927536232
MSC01,0.525,0.47594202898550725
MSC02,0.475,0.45217391304347826
MSC03,0.515625,0.5335014409221902
MSC04,0.5125,0.49043478260869566
MSC05,0.45,0.5127536231884058
MSC06,0.5277777777777778,0.5260967018892091
MSC07,0.6111111111111112,0.5449582530507386
MSC10,0.5,0.5301449275362319
MSC01,0.5,0.4588405797101449
MSC02,0.6375,0.5104347826086957
MSC03,0.421875,0.5072046109510087
MSC04,0.4375,0.44115942028985505
MSC05,0.4625,0.5089855072463768
MSC06,0.5694444444444444,0.5782901056676273
MSC07,0.5,0.613359023763648
MSC10,0.5875,0.47159420289855075
MSC01,0.3375,0.5376811594202898
MSC02,0.5875,0.46608695652173915
MSC03,0.515625,0.486671469740634
MSC04,0.475,0.5495652173913044
MSC05,0.5,0.42666666666666664
MSC06,0.4166666666666667,0.4742235030419468
MSC07,0.4722222222222222,0.4614643545279383
MSC10,0.4875,0.443768115942029
MSC01,0.45,0.5907246376811595
MSC02,0.5,0.5295652173913044
MSC03,0.5,0.46938040345821325
MSC04,0.45,0.5321739130434783
MSC05,0.4,0.5081159420289855
MSC06,0.4722222222222222,0.47518411783541464
MSC07,0.5416666666666666,0.5995504174694927
MSC10,0.525,0.4628985507246377
MSC01,0.325,0.4234782608695652
MSC02,0.475,0.4915942028985507
MSC03,0.515625,0.5493515850144092
MSC04,0.4375,0.4321739130434783
MSC05,0.525,0.5066666666666667
MSC06,0.375,0.4303554274735831
MSC07,0.4861111111111111,0.5850995504174695
MSC10,0.4375,0.5110144927536232
MSC01,0.55,0.4930434782608696
MSC02,0.4625,0.48782608695652174
MSC03,0.484375,0.4052593659942363
MSC04,0.55,0.5915942028985507
MSC05,0.5125,0.3779710144927536
MSC06,0.4722222222222222,0.5629202689721422
MSC07,0.5277777777777778,0.5751445086705202
MSC10,0.525,0.5133333333333333
MSC01,0.4,0.5255072463768116
MSC02,0.325,0.5113043478260869
MSC03,0.4375,0.5644812680115274
MSC04,0.55,0.4463768115942029
MSC05,0.475,0.43217391304347824
MSC06,0.4861111111111111,0.6509766250400256
MSC07,0.5,0.5343609505459217
MSC10,0.4375,0.501159420289855
MSC01,0.475,0.5043478260869565
MSC02,0.5125,0.5336231884057971
MSC03,0.390625,0.5778097982708934
MSC04,0.4625,0.5243478260869565
MSC05,0.5,0.4692753623188406
MSC06,0.5138888888888888,0.47198206852385527
MSC07,0.5972222222222222,0.5173410404624278
MSC10,0.4375,0.4379710144927536
MSC01,0.5,0.5194202898550725
MSC02,0.5125,0.5779710144927536
MSC03,0.5625,0.5205331412103746
MSC04,0.6375,0.5626086956521739
MSC05,0.4375,0.43333333333333335
MSC06,0.4166666666666667,0.5552353506243997
MSC07,0.3333333333333333,0.5430314707771355
MSC10,0.475,0.4927536231884058
MSC01,0.6375,0.5194202898550725
MSC02,0.6125,0.46144927536231883
MSC03,0.53125,0.4855907780979827
MSC04,0.45,0.46608695652173915
MSC05,0.5125,0.5139130434782608
MSC06,0.6111111111111112,0.4338776817162984
MSC07,0.4583333333333333,0.5308285163776494
MSC10,0.425,0.4449275362318841
MSC01,0.5,0.5443478260869565
MSC02,0.4,0.5156521739130435
MSC03,0.484375,0.3807636887608069
MSC04,0.525,0.6420289855072464
MSC05,0.425,0.5704347826086956
MSC06,0.5138888888888888,0.4159462055715658
MSC07,0.4583333333333333,0.5465639049454079
MSC10,0.4375,0.4826086956521739
MSC01,0.4625,0.46144927536231883
MSC02,0.55,0.41333333333333333
MSC03,0.5625,0.5543948126801153
MSC04,0.5,0.4055072463768116
MSC05,0.5125,0.5666666666666667
MSC06,0.5833333333333334,0.6634646173551073
MSC07,0.4861111111111111,0.4646756583172768
MSC10,0.6,0.5156521739130435
MSC01,0.4375,0.41507246376811596
MSC02,0.4125,0.4176811594202899
MSC03,0.46875,0.5392651296829971
MSC04,0.475,0.4756521739130435
MSC05,0.7,0.5362318840579711
MSC06,0.4444444444444444,0.4277937880243356
MSC07,0.4722222222222222,0.3574181117533719
MSC10,0.5125,0.49884057971014495
MSC01,0.5625,0.5376811594202898
MSC02,0.525,0.572463768115942
MSC03,0.578125,0.40165706051873196
MSC04,0.55,0.571304347826087
MSC05,0.55,0.38869565217391305
MSC06,0.4861111111111111,0.49855907780979825
MSC07,0.6666666666666666,0.49775208734746307
MSC10,0.5125,0.5881159420289855
MSC01,0.4625,0.5376811594202898
MSC02,0.4375,0.4588405797101449
MSC03,0.515625,0.5100864553314121
MSC04,0.575,0.547536231884058
MSC05,0.5625,0.5533333333333333
MSC06,0.5694444444444444,0.5465898174831892
MSC07,0.5,0.5083493898522801
MSC10,0.5,0.4544927536231884
MSC01,0.5,0.4510144927536232
MSC02,0.4375,0.5315942028985507
MSC03,0.609375,0.46469740634005763
MSC04,0.525,0.4918840579710145
MSC05,0.4875,0.49246376811594206
MSC06,0.4444444444444444,0.5286583413384566
MSC07,0.5,0.5327552986512524
MSC10,0.5375,0.5243478260869565
MSC01,0.35,0.49478260869565216
MSC02,0.5,0.5052173913043478
MSC03,0.5625,0.42831412103746397
MSC04,0.5,0.487536231884058
MSC05,0.4375,0.4379710144927536
MSC06,0.4444444444444444,0.4755043227665706
MSC07,0.4861111111111111,0.5080282594733462
MSC10,0.5875,0.5556521739130434
MSC01,0.475,0.49391304347826087
MSC02,0.4625,0.3898550724637681
MSC03,0.578125,0.5147694524495677
MSC04,0.4625,0.5385507246376812
MSC05,0.5125,0.542608695652174
MSC06,0.375,0.48094780659622155
MSC07,0.4444444444444444,0.45118818240205527
MSC10,0.525,0.5284057971014493
MSC01,0.4375,0.5171014492753623
MSC02,0.4,0.5544927536231884
MSC03,0.59375,0.45280979827089335
MSC04,0.55,0.4881159420289855
MSC05,0.35,0.5089855072463768
MSC06,0.375,0.5123278898495037
MSC07,0.5972222222222222,0.5468850353243416
MSC10,0.5375,0.42840579710144927
MSC01,0.4625,0.5057971014492754
MSC02,0.625,0.3849275362318841
MSC03,0.515625,0.3966138328530259
MSC04,0.475,0.5292753623188405
MSC05,0.4625,0.4582608695652174
MSC06,0.5833333333333334,0.45949407620877364
MSC07,0.5,0.51252408477842
MSC10,0.65,0.5579710144927537
MSC01,0.4625,0.5255072463768116
MSC02,0.4625,0.44405797101449274
MSC03,0.5625,0.47262247838616717
MSC04,0.5875,0.4414492753623188
MSC05,0.4125,0.5333333333333333
MSC06,0.5,0.4502081332052514
MSC07,0.4583333333333333,0.5237636480411046
MSC10,0.5,0.5214492753623189
MSC01,0.4375,0.43420289855072464
MSC02,0.475,0.46144927536231883
MSC03,0.390625,0.49171469740634005
MSC04,0.6,0.572463768115942
MSC05,0.4625,0.5420289855072464
MSC06,0.5,0.4995196926032661
MSC07,0.4027777777777778,0.48041104688503533
MSC10,0.5,0.5669565217391305
MSC01,0.475,0.49623188405797103
MSC02,0.525,0.5379710144927536
MSC03,0.4375,0.4434438040345821
MSC04,0.475,0.49826086956521737
MSC05,0.525,0.4846376811594203
MSC06,0.5972222222222222,0.520973422990714
MSC07,0.5555555555555556,0.5208734746307001
MSC10,0.425,0.5139130434782608
MSC01,0.525,0.6481159420289855
MSC02,0.4,0.45333333333333337
MSC03,0.46875,0.4452449567723343
MSC04,0.525,0.4892753623188406
MSC05,0.475,0.5081159420289855
MSC06,0.4305555555555556,0.5488312520012808
MSC07,0.5277777777777778,0.344572896596018
MSC10,0.4125,0.5327536231884058
MSC01,0.525,0.4834782608695652
MSC02,0.5,0.45507246376811594
MSC03,0.5,0.4315561959654179
MSC04,0.4875,0.4498550724637681
MSC05,0.55,0.5284057971014493
MSC06,0.5694444444444444,0.5184117835414666
MSC07,0.5138888888888888,0.5067437379576109
MSC10,0.4125,0.4944927536231884
MSC01,0.425,0.471304347826087
MSC02,0.425,0.4608695652173913
MSC03,0.5,0.39121037463976943
MSC04,0.6375,0.5550724637681159
MSC05,0.65,0.5
MSC06,0.5277777777777778,0.48222862632084534
MSC07,0.4861111111111111,0.5093127809890816
MSC10,0.4875,0.6353623188405797
MSC01,0.5,0.45652173913043476
MSC02,0.4375,0.5176811594202899
MSC03,0.453125,0.5504322766570605
MSC04,0.425,0.44028985507246376
MSC05,0.6,0.4646376811594203
MSC06,0.6527777777777778,0.5088056356067884
MSC07,0.5,0.5359666024405909
MSC10,0.5125,0.5991304347826086
MSC01,0.3625,0.4971014492753623
MSC02,0.5375,0.45942028985507244
MSC03,0.5625,0.510806916426513
MSC04,0.45,0.4956521739130435
MSC05,0.6,0.5159420289855072
MSC06,0.4444444444444444,0.5267371117515209
MSC07,0.4305555555555556,0.46499678869621064
MSC10,0.625,0.6272463768115942
MSC01,0.475,0.5539130434782609
MSC02,0.425,0.4107246376811594
MSC03,0.296875,0.41138328530259366
MSC04,0.5,0.416231884057971
MSC05,0.525,0.4626086956521739
MSC06,0.5833333333333334,0.47678514249119436
MSC07,0.4444444444444444,0.5571612074502248
MSC10,0.575,0.47072463768115946
MSC01,0.5625,0.5350724637681159
MSC02,0.4375,0.48898550724637685
MSC03,0.515625,0.5262968299711815
MSC04,0.4125,0.5223188405797101
MSC05,0.5125,0.44956521739130434
MSC06,0.5972222222222222,0.5075248158821646
MSC07,0.4444444444444444,0.6236351958895312
MSC10,0.4,0.5350724637681159
MSC01,0.55,0.37217391304347824
MSC02,0.475,0.3828985507246377
MSC03,0.53125,0.4664985590778098
MSC04,0.425,0.5553623188405797
MSC05,0.5125,0.48927536231884056
MSC06,0.5416666666666666,0.40505923791226384
MSC07,0.5,0.5070648683365446
MSC10,0.55,0.5443478260869565
MSC01,0.5,0.5455072463768116
MSC02,0.5625,0.5446376811594202
MSC03,0.421875,0.3407780979827089
MSC04,0.4625,0.5060869565217391
MSC05,0.5375,0.6130434782608696
MSC06,0.4722222222222222,0.6125520333013128
MSC07,0.4444444444444444,0.5154142581888247
MSC10,0.5375,0.5840579710144927
MSC01,0.5,0.3944927536231884
MSC02,0.4875,0.46753623188405796
MSC03,0.578125,0.5713256484149856
MSC04,0.4625,0.5576811594202898
MSC05,0.5125,0.47043478260869565
MSC06,0.4583333333333333,0.5043227665706052
MSC07,0.5416666666666666,0.5648683365446371
MSC10,0.5375,0.4927536231884058
MSC01,0.5625,0.47594202898550725
MSC02,0.4625,0.5588405797101449
MSC03,0.640625,0.43551873198847263
MSC04,0.5375,0.4765217391304348
MSC05,0.45,0.40289855072463765
MSC06,0.5277777777777778,0.4450848543067563
MSC07,0.6111111111111112,0.4849068721901092
MSC10,0.55,0.5834782608695652
MSC01,0.5625,0.5431884057971015
MSC02,0.4625,0.5095652173913043
MSC03,0.46875,0.4142651296829971
MSC04,0.5875,0.4721739130434783
MSC05,0.5,0.5388405797101449
MSC06,0.5694444444444444,0.4972782580851745
MSC07,0.5694444444444444,0.5834938985228002
MSC10,0.675,0.5301449275362319
MSC01,0.4375,0.4994202898550725
MSC02,0.4875,0.5892753623188406
MSC03,0.4375,0.5248559077809798
MSC04,0.45,0.5165217391304348
MSC05,0.5375,0.5744927536231884
MSC06,0.4722222222222222,0.4261927633685559
MSC07,0.625,0.527296082209377
MSC10,0.475,0.4971014492753623
MSC01,0.5,0.43768115942028984
MSC02,0.5125,0.524927536231884
MSC03,0.5625,0.48378962536023057
MSC04,0.4375,0.4710144927536232
MSC05,0.4,0.41304347826086957
MSC06,0.4027777777777778,0.5590778097982709
MSC07,0.5416666666666666,0.5976236351958896
MSC10,0.65,0.4553623188405797
MSC01,0.4125,0.47130434782608693
MSC02,0.4875,0.5185507246376811
MSC03,0.359375,0.38796829971181557
MSC04,0.4375,0.48985507246376814
MSC05,0.3875,0.4991304347826087
MSC06,0.5416666666666666,0.5036823567082933
MSC07,0.4861111111111111,0.4964675658317277
MSC10,0.575,0.39855072463768115
MSC01,0.45,0.5243478260869565
MSC02,0.4875,0.5440579710144927
MSC03,0.390625,0.5543948126801153
MSC04,0.4375,0.5521739130434783
MSC05,0.6,0.5023188405797101
MSC06,0.5138888888888888,0.5020813320525136
MSC07,0.5277777777777778,0.4556840077071291
MSC10,0.6125,0.552463768115942
MSC01,0.4625,0.4240579710144928
MSC02,0.6125,0.5098550724637682
MSC03,0.484375,0.46253602305475505
MSC04,0.575,0.5362318840579711
MSC05,0.475,0.4863768115942029
MSC06,0.4861111111111111,0.4860710854947166
MSC07,0.4583333333333333,0.4926140012845215
MSC10,0.5375,0.5252173913043479
MSC01,0.425,0.5765217391304348
MSC02,0.4875,0.4272463768115942
MSC03,0.515625,0.49747838616714696
MSC04,0.45,0.452463768115942
MSC05,0.525,0.5533333333333333
MSC06,0.6388888888888888,0.6426512968299711
MSC07,0.4444444444444444,0.48073217726396916
MSC10,0.5125,0.47246376811594204
MSC01,0.6,0.45333333333333337
MSC02,0.5625,0.42840579710144927
MSC03,0.46875,0.470821325648415
MSC04,0.5375,0.5362318840579711
MSC05,0.4875,0.49855072463768113
MSC06,0.4722222222222222,0.40762087736151137
MSC07,0.4027777777777778,0.5221579961464354
MSC10,0.575,0.5478260869565217
MSC01,0.45,0.5295652173913044
MSC02,0.475,0.41681159420289854
MSC03,0.4375,0.420028818443804
MSC04,0.475,0.5634782608695652
MSC05,0.6125,0.5136231884057971
MSC06,0.4861111111111111,0.4502081332052514
MSC07,0.5138888888888888,0.5147719974309569
MSC10,0.55,0.5115942028985507
MSC01,0.525,0.5246376811594202
MSC02,0.475,0.49217391304347824
MSC03,0.484375,0.5486311239193083
MSC04,0.5,0.4573913043478261
MSC05,0.475,0.5176811594202899
MSC06,0.6111111111111112,0.5840537944284342
MSC07,0.4861111111111111,0.49710982658959535
MSC10,0.425,0.5379710144927536
MSC01,0.475,0.571304347826087
MSC02,0.475,0.49391304347826087
MSC03,0.5625,0.5745677233429395
MSC04,0.525,0.5428985507246377
MSC05,0.5375,0.6344927536231884
MSC06,0.4444444444444444,0.44700608389369195
MSC07,0.5416666666666666,0.48265895953757226
MSC10,0.5375,0.43623188405797103
MSC01,0.45,0.495072463768116
MSC02,0.525,0.58
MSC03,0.546875,0.49603746397694526
MSC04,0.525,0.4771014492753623
MSC05,0.5375,0.38869565217391305
MSC06,0.5833333333333334,0.47198206852385527
MSC07,0.5,0.49100834938985227
MSC10,0.5,0.5565217391304348
MSC01,0.5125,0.5414492753623188
MSC02,0.55,0.4365217391304348
MSC03,0.515625,0.5
MSC04,0.5,0.4643478260869565
MSC05,0.55,0.5597101449275362
MSC06,0.5694444444444444,0.45469100224143455
MSC07,0.5,0.3741168914579319
MSC10,0.5375,0.5202898550724638
MSC01,0.525,0.468695652173913
MSC02,0.525,0.44405797101449274
MSC03,0.5,0.5064841498559078
MSC04,0.6125,0.47333333333333333
MSC05,0.5,0.3944927536231884
MSC06,0.5138888888888888,0.5171309638168428
MSC07,0.3194444444444444,0.44540783558124597
MSC10,0.4,0.48434782608695653
MSC01,0.3875,0.49971014492753624
MSC02,0.4875,0.4339130434782609
MSC03,0.484375,0.36023054755043227
MSC04,0.4625,0.4797101449275362
MSC05,0.6,0.46840579710144925
MSC06,0.3888888888888889,0.4793467819404419
MSC07,0.4305555555555556,0.49935773924213234
MSC10,0.575,0.5052173913043478
MSC01,0.65,0.5449275362318841
MSC02,0.55,0.518840579710145
MSC03,0.46875,0.5435878962536023
MSC04,0.5375,0.5388405797101449
MSC05,0.525,0.4707246376811594
MSC06,0.4722222222222222,0.44060198527057315
MSC07,0.5416666666666666,0.5112395632626847
MSC10,0.6375,0.4973913043478261
MSC01,0.5,0.46115942028985507
MSC02,0.3875,0.5542028985507246
MSC03,0.484375,0.4931556195965418
MSC04,0.5625,0.4573913043478261
MSC05,0.475,0.4498550724637681
MSC06,0.4444444444444444,0.47326288824847906
MSC07,0.4444444444444444,0.4447655748233783
MSC10,0.5,0.5397101449275362
MSC01,0.475,0.46405797101449275
MSC02,0.575,0.4678260869565217
MSC03,0.484375,0.5428674351585014
MSC04,0.7,0.5165217391304348
MSC05,0.5,0.3904347826086957
MSC06,0.5833333333333334,0.569324367595261
MSC07,0.4444444444444444,0.399165061014772
MSC10,0.375,0.5208695652173914
MSC01,0.45,0.5576811594202898
MSC02,0.475,0.42695652173913046
MSC03,0.625,0.6131123919308358
MSC04,0.55,0.5794202898550724
MSC05,0.5625,0.4736231884057971
MSC06,0.4722222222222222,0.5369836695485111
MSC07,0.4722222222222222,0.5895953757225434
MSC10,0.4375,0.41681159420289854
MSC01,0.5375,0.516231884057971
MSC02,0.4625,0.43072463768115943
MSC03,0.5,0.6005043227665706
MSC04,0.4875,0.5457971014492754
MSC05,0.5875,0.5860869565217391
MSC06,0.6388888888888888,0.4713416586615434
MSC07,0.4444444444444444,0.636480411046885
MSC10,0.4375,0.5347826086956522
MSC01,0.5125,0.5197101449275362
MSC02,0.45,0.46115942028985507
MSC03,0.46875,0.484149855907781
MSC04,0.425,0.46144927536231883
MSC05,0.45,0.4463768115942029
MSC06,0.5138888888888888,0.5190521934037784
MSC07,0.4861111111111111,0.577713551701991
MSC10,0.6375,0.4771014492753623
MSC01,0.4625,0.5771014492753623
MSC02,0.4375,0.4220289855072464
MSC03,0.46875,0.44452449567723346
MSC04,0.6125,0.5463768115942029
MSC05,0.525,0.5852173913043478
MSC06,0.4861111111111111,0.5030419468459815
MSC07,0.5416666666666666,0.5150931278098908
MSC10,0.425,0.45420289855072465
MSC01,0.5,0.6115942028985507
MSC02,0.6375,0.6168115942028985
MSC03,0.625,0.5648414985590778
MSC04,0.5125,0.5498550724637681
MSC05,0.4625,0.45014492753623186
MSC06,0.5,0.4995196926032661
MSC07,0.6111111111111112,0.5468850353243417
MSC10,0.5125,0.5886956521739131
MSC01,0.5875,0.5347826086956522
MSC02,0.5125,0.5078260869565218
MSC03,0.546875,0.5511527377521613
MSC04,0.4625,0.4573913043478261
MSC05,0.4,0.4107246376811594
MSC06,0.4305555555555556,0.5260967018892091
MSC07,0.4861111111111111,0.5272960822093771
MSC10,0.425,0.5217391304347826
MSC01,0.5,0.5753623188405798
MSC02,0.3875,0.4373913043478261
MSC03,0.546875,0.5371037463976945
MSC04,0.5375,0.4944927536231884
MSC05,0.475,0.5472463768115942
MSC06,0.5972222222222222,0.5062439961575408
MSC07,0.5555555555555556,0.4881181759794477
MSC10,0.45,0.4394202898550725
MSC01,0.4875,0.463768115942029
MSC02,0.5375,0.4756521739130435
MSC03,0.515625,0.5270172910662825
MSC04,0.525,0.5139130434782608
MSC05,0.425,0.5081159420289855
MSC06,0.5138888888888888,0.4399615754082613
MSC07,0.3611111111111111,0.5256904303147077
MSC10,0.5375,0.516231884057971
MSC01,0.425,0.4156521739130435
MSC02,0.4875,0.42666666666666664
MSC03,0.578125,0.4942363112391931
MSC04,0.4375,0.5
MSC05,0.625,0.42144927536231885
MSC06,0.6666666666666666,0.5494716618635928
MSC07,0.4722222222222222,0.5703275529865125
MSC10,0.5125,0.5081159420289855
MSC01,0.5875,0.47797101449275364
MSC02,0.5125,0.5147826086956522
MSC03,0.484375,0.43912103746397696
MSC04,0.5125,0.4985507246376812
MSC05,0.6,0.47942028985507246
MSC06,0.4861111111111111,0.43579891130323406
MSC07,0.5,0.5308285163776494
MSC10,0.55,0.5281159420289855
MSC01,0.4375,0.5669565217391305
MSC02,0.525,0.39043478260869563
MSC03,0.5,0.5306195965417868
MSC04,0.625,0.5834782608695652
MSC05,0.5375,0.5017391304347826
MSC06,0.6111111111111112,0.5824527697726545
MSC07,0.5,0.5366088631984586
MSC10,0.5125,0.46608695652173915
MSC01,0.3375,0.487536231884058
MSC02,0.45,0.5808695652173913
MSC03,0.5,0.46361671469740634
MSC04,0.5125,0.46695652173913044
MSC05,0.4625,0.42985507246376814
MSC06,0.4444444444444444,0.47070124879923153
MSC07,0.2916666666666667,0.49261400128452154
MSC10,0.4875,0.5628985507246377
MSC01,0.5625,0.5226086956521739
MSC02,0.5875,0.5353623188405797
MSC03,0.5625,0.5432276657060519
MSC04,0.45,0.3971014492753623
MSC05,0.475,0.4579710144927536
MSC06,0.5,0.3999359590137688
MSC07,0.5555555555555556,0.3503532434168272
MSC10,0.475,0.5765217391304348
MSC01,0.425,0.5582608695652174
MSC02,0.45,0.4608695652173913
MSC03,0.578125,0.5259365994236311
MSC04,0.45,0.4820289855072464
MSC05,0.45,0.5498550724637681
MSC06,0.5555555555555556,0.5193723983349343
MSC07,0.5416666666666666,0.46692357096981374
MSC10,0.4875,0.42985507246376814
MSC01,0.5125,0.48782608695652174
MSC02,0.525,0.6153623188405797
MSC03,0.5625,0.5893371757925072
MSC04,0.4625,0.4736231884057971
MSC05,0.525,0.5255072463768116
MSC06,0.5416666666666666,0.5754082612872238
MSC07,0.625,0.4444444444444444
MSC10,0.475,0.5252173913043479
MSC01,0.4875,0.5020289855072464
MSC02,0.5,0.4915942028985507
MSC03,0.578125,0.5
MSC04,0.425,0.48695652173913045
MSC05,0.5125,0.5252173913043479
MSC06,0.4583333333333333,0.5235350624399616
MSC07,0.4583333333333333,0.36095054592164416
MSC10,0.425,0.4718840579710145
MSC01,0.65,0.5707246376811594
MSC02,0.5625,0.5672463768115942
MSC03,0.40625,0.4827089337175792
MSC04,0.5375,0.4617391304347826
MSC05,0.5375,0.3910144927536232
MSC06,0.5,0.5299391610630804
MSC07,0.4722222222222222,0.5529865125240848
MSC10,0.5125,0.4269565217391304
MSC01,0.4875,0.45333333333333337
MSC02,0.5,0.47333333333333333
MSC03,0.59375,0.43912103746397696
MSC04,0.5375,0.4452173913043478
MSC05,0.4625,0.5246376811594203
MSC06,0.4166666666666667,0.5097662504002561
MSC07,0.4861111111111111,0.49100834938985227
MSC10,0.5625,0.5394202898550725
MSC01,0.3875,0.5043478260869565
MSC02,0.5375,0.392463768115942
MSC03,0.53125,0.4214697406340058
MSC04,0.3875,0.48144927536231885
MSC05,0.6375,0.5127536231884058
MSC06,0.5833333333333334,0.5616394492475184
MSC07,0.5277777777777778,0.4797687861271676
MSC10,0.575,0.5385507246376812
MSC01,0.4375,0.551304347826087
MSC02,0.475,0.5333333333333333
MSC03,0.53125,0.46685878962536026
MSC04,0.45,0.49420289855072463
MSC05,0.55,0.5884057971014492
MSC06,0.5277777777777778,0.5116874799871918
MSC07,0.5,0.5260115606936416
MSC10,0.45,0.4646376811594203
MSC01,0.575,0.5281159420289855
MSC02,0.4875,0.4678260869565217
MSC03,0.40625,0.4275936599423631
MSC04,0.5125,0.5449275362318841
MSC05,0.4875,0.46405797101449275
MSC06,0.6527777777777778,0.563560678834454
MSC07,0.5555555555555556,0.5703275529865125
MSC10,0.45,0.5863768115942029
MSC01,0.4875,0.43565217391304345
MSC02,0.5375,0.41333333333333333
MSC03,0.421875,0.5461095100864554
MSC04,0.55,0.5591304347826087
MSC05,0.5375,0.49681159420289855
MSC06,0.4722222222222222,0.4678194044188281
MSC07,0.5416666666666666,0.6005138086062942
MSC10,0.475,0.44
MSC01,0.5,0.452463768115942
MSC02,0.4625,0.5298550724637682
MSC03,0.46875,0.4387608069164265
MSC04,0.45,0.4240579710144928
MSC05,0.3875,0.54
MSC06,0.5,0.5065642010886968
MSC07,0.4444444444444444,0.4865125240847784
MSC10,0.6375,0.4965217391304348
MSC01,0.4625,0.5344927536231884
MSC02,0.475,0.43826086956521737
MSC03,0.421875,0.5417867435158501
MSC04,0.4625,0.5142028985507247
MSC05,0.55,0.5118840579710145
MSC06,0.5277777777777778,0.47262247838616717
MSC07,0.4305555555555556,0.4913294797687861
MSC10,0.4625,0.45507246376811594
MSC01,0.425,0.483768115942029
MSC02,0.625,0.4544927536231884
MSC03,0.546875,0.6433717579250721
MSC04,0.6625,0.5715942028985508
MSC05,0.4875,0.5336231884057971
MSC06,0.5555555555555556,0.5613192443163625
MSC07,0.5694444444444444,0.47238278741168915
MSC10,0.6,0.6269565217391304
MSC01,0.6375,0.47884057971014493
MSC02,0.55,0.548695652173913
MSC03,0.625,0.6023054755043228
MSC04,0.525,0.45768115942028986
MSC05,0.5625,0.48782608695652174
MSC06,0.5694444444444444,0.44700608389369195
MSC07,0.4166666666666667,0.5876685934489403
MSC10,0.5,0.5110144927536232
MSC01,0.5,0.504927536231884
MSC02,0.5375,0.515072463768116
MSC03,0.625,0.4474063400576369
MSC04,0.3625,0.5588405797101449
MSC05,0.4875,0.41942028985507246
