train,same_sub,diff_sub,Days
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.627927927927928,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.875,0.6234234234234235,8
MSC04,1.0,0.5963963963963964,8
MSC04,1.0,0.7063063063063063,8
MSC04,1.0,0.590990990990991,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.9375,0.6009009009009009,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.8125,0.545045045045045,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.9375,0.6009009009009009,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.545045045045045,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.9375,0.6009009009009009,8
MSC04,1.0,0.627927927927928,8
MSC04,0.8125,0.545045045045045,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.6875,0.5180180180180181,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.9375,0.5567567567567567,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.9375,0.4990990990990991,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.9375,0.6144144144144144,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.9375,0.6009009009009009,8
MSC04,1.0,0.5936936936936936,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.8125,0.5108108108108108,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.8125,0.6162162162162161,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.8125,0.545045045045045,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.625,0.509009009009009,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.875,0.5594594594594595,8
MSC04,1.0,0.5108108108108108,8
MSC04,1.0,0.5108108108108108,8
MSC04,1.0,0.5963963963963964,8
MSC04,1.0,0.627927927927928,8
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.9375,0.545045045045045,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.6875,0.5180180180180181,8
MSC04,1.0,0.7333333333333333,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.6027027027027028,8
MSC04,1.0,0.7198198198198198,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.8125,0.545045045045045,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.625,0.509009009009009,8
MSC04,0.9375,0.6486486486486487,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.875,0.5477477477477477,8
MSC04,1.0,0.5225225225225225,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.6648648648648648,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.6875,0.5432432432432432,8
MSC04,1.0,0.7333333333333333,8
MSC04,1.0,0.5225225225225225,8
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.6513513513513514,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.9375,0.5657657657657658,8
MSC04,1.0,0.5963963963963964,8
MSC04,0.625,0.509009009009009,8
MSC04,1.0,0.627927927927928,8
MSC04,1.0,0.7063063063063063,8
MSC04,1.0,0.627927927927928,8
MSC04,0.8125,0.5477477477477477,8
MSC04,1.0,0.627927927927928,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.9375,0.6027027027027028,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.875,0.5594594594594595,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.9375,0.5567567567567567,8
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.9375,0.6009009009009009,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.625,0.509009009009009,8
MSC04,0.9375,0.4990990990990991,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.875,0.5477477477477477,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.75,0.509009009009009,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.6162162162162161,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.6875,0.5180180180180181,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.75,0.6009009009009009,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.545045045045045,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.625,0.509009009009009,8
MSC04,0.8125,0.5198198198198198,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.75,0.509009009009009,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.8125,0.5432432432432432,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.75,0.509009009009009,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.6875,0.5180180180180181,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.6875,0.5432432432432432,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.9375,0.6369369369369369,8
MSC04,1.0,0.7198198198198198,8
MSC04,1.0,0.627927927927928,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.6875,0.5432432432432432,8
MSC04,1.0,0.4990990990990991,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.6875,0.6144144144144144,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.5,0.4972972972972973,8
MSC04,1.0,0.6513513513513514,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.8125,0.5459459459459459,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.875,0.6234234234234235,8
MSC04,1.0,0.7063063063063063,8
MSC04,0.6875,0.5459459459459459,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.875,0.5477477477477477,8
MSC04,1.0,0.6144144144144144,8
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.6875,0.5432432432432432,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.875,0.4972972972972973,8
MSC04,1.0,0.627927927927928,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.625,0.509009009009009,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.9375,0.6369369369369369,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.875,0.5477477477477477,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.8125,0.6162162162162161,8
MSC04,1.0,0.4990990990990991,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.9375,0.6009009009009009,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.545045045045045,8
MSC04,1.0,0.590990990990991,8
MSC04,0.6875,0.4972972972972973,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.6144144144144144,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.875,0.4972972972972973,8
MSC04,1.0,0.5684684684684684,8
MSC04,1.0,0.5108108108108108,8
MSC04,1.0,0.5684684684684684,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.9375,0.6009009009009009,8
MSC04,0.9375,0.5567567567567567,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.9375,0.5567567567567567,8
MSC04,1.0,0.627927927927928,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.625,0.4954954954954955,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.9375,0.4972972972972973,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.6875,0.4972972972972973,8
MSC04,1.0,0.627927927927928,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.6875,0.5459459459459459,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.590990990990991,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.8125,0.5477477477477477,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.75,0.509009009009009,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.9375,0.545045045045045,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.75,0.509009009009009,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.75,0.6009009009009009,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.875,0.5594594594594595,8
MSC04,1.0,0.7198198198198198,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.9375,0.545045045045045,8
MSC04,1.0,0.7198198198198198,8
MSC04,1.0,0.5405405405405406,8
MSC04,0.75,0.509009009009009,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.8125,0.6162162162162161,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.625,0.509009009009009,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.6875,0.6144144144144144,8
MSC04,1.0,0.5108108108108108,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.9375,0.6009009009009009,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.9375,0.6648648648648648,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.9375,0.6027027027027028,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.8125,0.5432432432432432,8
MSC04,1.0,0.627927927927928,8
MSC04,0.8125,0.5108108108108108,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.9375,0.6648648648648648,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.8125,0.6162162162162161,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.8125,0.545045045045045,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.625,0.4954954954954955,8
MSC04,1.0,0.5225225225225225,8
MSC04,1.0,0.5963963963963964,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.8125,0.5108108108108108,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.5,0.4972972972972973,8
MSC04,1.0,0.627927927927928,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.625,0.5198198198198198,8
MSC04,1.0,0.5963963963963964,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.9375,0.5657657657657658,8
MSC04,1.0,0.590990990990991,8
MSC04,1.0,0.5405405405405406,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.8125,0.545045045045045,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.625,0.509009009009009,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.6875,0.4972972972972973,8
MSC04,1.0,0.5936936936936936,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.9375,0.6486486486486487,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.9375,0.6027027027027028,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.625,0.5198198198198198,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.5567567567567567,8
MSC04,1.0,0.627927927927928,8
MSC04,1.0,0.590990990990991,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.8125,0.545045045045045,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.9375,0.6009009009009009,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.75,0.509009009009009,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.625,0.4954954954954955,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.9375,0.6648648648648648,8
MSC04,1.0,0.7063063063063063,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.5,0.4972972972972973,8
MSC04,1.0,0.7063063063063063,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.8125,0.6027027027027028,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.8125,0.5459459459459459,8
MSC04,0.5,0.4972972972972973,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.75,0.509009009009009,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.625,0.509009009009009,8
MSC04,1.0,0.627927927927928,8
MSC04,1.0,0.5684684684684684,8
MSC04,1.0,0.5225225225225225,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.75,0.509009009009009,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.9375,0.6369369369369369,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.8125,0.5108108108108108,8
MSC04,1.0,0.5405405405405406,8
MSC04,0.875,0.5315315315315315,8
MSC04,1.0,0.5405405405405406,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.75,0.5180180180180181,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.8125,0.6027027027027028,8
MSC04,1.0,0.5936936936936936,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.875,0.6162162162162161,8
MSC04,0.75,0.509009009009009,8
MSC04,0.625,0.4954954954954955,8
MSC04,1.0,0.6144144144144144,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.75,0.509009009009009,8
MSC04,1.0,0.4954954954954955,8
MSC04,1.0,0.590990990990991,8
MSC04,1.0,0.6513513513513514,8
MSC04,0.9375,0.4990990990990991,8
MSC04,0.875,0.4972972972972973,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.6875,0.5180180180180181,8
MSC04,0.75,0.6009009009009009,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.875,0.5594594594594595,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.875,0.6162162162162161,8
MSC04,1.0,0.5963963963963964,8
MSC04,0.8125,0.5477477477477477,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.9375,0.5567567567567567,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.5567567567567567,8
MSC04,1.0,0.5684684684684684,8
MSC04,0.8125,0.6027027027027028,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.9375,0.5657657657657658,8
MSC04,1.0,0.5108108108108108,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.8125,0.5477477477477477,8
MSC04,1.0,0.6513513513513514,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.625,0.4954954954954955,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.8125,0.5108108108108108,8
MSC04,1.0,0.7198198198198198,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.625,0.5198198198198198,8
MSC04,1.0,0.4990990990990991,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.9375,0.6486486486486487,8
MSC04,0.9375,0.6027027027027028,8
MSC04,0.9375,0.6144144144144144,8
MSC04,1.0,0.6513513513513514,8
MSC04,1.0,0.7333333333333333,8
MSC04,0.9375,0.6648648648648648,8
MSC04,0.5,0.4972972972972973,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.9375,0.545045045045045,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.625,0.509009009009009,8
MSC04,0.6875,0.4972972972972973,8
MSC04,0.75,0.5180180180180181,8
MSC04,0.9375,0.5657657657657658,8
MSC04,0.875,0.5594594594594595,8
MSC04,0.6875,0.6144144144144144,8
MSC04,1.0,0.5963963963963964,8
MSC04,1.0,0.5963963963963964,8
MSC04,0.6875,0.5432432432432432,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.875,0.6234234234234235,8
MSC04,0.8125,0.6027027027027028,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.8125,0.5198198198198198,8
MSC04,0.6875,0.6144144144144144,8
MSC04,0.875,0.5477477477477477,8
MSC04,0.75,0.6009009009009009,8
MSC04,1.0,0.7063063063063063,8
MSC04,1.0,0.7333333333333333,8
MSC04,0.875,0.5315315315315315,8
MSC04,0.9375,0.4972972972972973,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.9375,0.4972972972972973,8
MSC04,0.6875,0.5459459459459459,8
MSC04,0.8125,0.5432432432432432,8
MSC04,0.9375,0.6621621621621621,8
MSC04,0.625,0.5198198198198198,8
MSC04,0.8125,0.5108108108108108,8
MSC04,0.9375,0.6621621621621621,8
MSC04,1.0,0.4954954954954955,8
MSC04,0.9375,0.6009009009009009,8
MSC05,0.875,0.5801801801801802,8
MSC05,1.0,0.6225225225225226,8
MSC05,1.0,0.6144144144144145,8
MSC05,0.9375,0.627927927927928,8
MSC05,0.6875,0.5423423423423424,8
MSC05,0.9375,0.5774774774774776,8
MSC05,0.9375,0.6171171171171171,8
MSC05,0.9375,0.5558558558558558,8
MSC05,1.0,0.6171171171171171,8
MSC05,0.875,0.6117117117117117,8
MSC05,1.0,0.6234234234234234,8
MSC05,0.875,0.5081081081081081,8
MSC05,1.0,0.6684684684684685,8
MSC05,0.875,0.572072072072072,8
MSC05,1.0,0.6603603603603603,8
MSC05,0.875,0.6117117117117117,8
MSC05,0.875,0.5081081081081081,8
MSC05,0.875,0.5801801801801802,8
MSC05,1.0,0.600900900900901,8
MSC05,1.0,0.6036036036036037,8
MSC05,1.0,0.6711711711711712,8
MSC05,0.9375,0.609009009009009,8
MSC05,0.875,0.5693693693693693,8
