,acc,train,test,train_task,test_task
0,0.75,MSC03,MSC04,mem,semantic
1,0.7,MSC03,MSC04,mem,semantic
2,0.7,MSC03,MSC04,mem,semantic
3,0.75,MSC03,MSC04,mem,semantic
4,0.8,MSC03,MSC04,mem,semantic
5,0.75,MSC03,MSC04,mem,semantic
6,0.8,MSC03,MSC04,mem,semantic
7,0.75,MSC03,MSC04,mem,semantic
8,0.75,MSC03,MSC04,mem,semantic
9,0.8,MSC03,MSC04,mem,semantic
