,acc,train,test,train_task,test_task
0,0.5,MSC01,MSC10,glass,mem
1,0.6,MSC01,MSC10,glass,mem
2,0.55,MSC01,MSC10,glass,mem
3,0.55,MSC01,MSC10,glass,mem
4,0.6,MSC01,MSC10,glass,mem
5,0.6,MSC01,MSC10,glass,mem
6,0.55,MSC01,MSC10,glass,mem
7,0.55,MSC01,MSC10,glass,mem
8,0.65,MSC01,MSC10,glass,mem
9,0.55,MSC01,MSC10,glass,mem
