,acc,train,test,train_task,test_task
0,0.5,MSC01,MSC10,semantic,motor
1,0.6,MSC01,MSC10,semantic,motor
2,0.55,MSC01,MSC10,semantic,motor
3,0.55,MSC01,MSC10,semantic,motor
4,0.6,MSC01,MSC10,semantic,motor
5,0.65,MSC01,MSC10,semantic,motor
6,0.7,MSC01,MSC10,semantic,motor
7,0.65,MSC01,MSC10,semantic,motor
8,0.7,MSC01,MSC10,semantic,motor
9,0.65,MSC01,MSC10,semantic,motor
