,acc,train,test,train_task,test_task
0,0.85,MSC06,MSC04,mem,glass
1,0.95,MSC06,MSC04,mem,glass
2,0.95,MSC06,MSC04,mem,glass
3,0.95,MSC06,MSC04,mem,glass
4,0.95,MSC06,MSC04,mem,glass
5,0.95,MSC06,MSC04,mem,glass
6,0.95,MSC06,MSC04,mem,glass
7,0.9,MSC06,MSC04,mem,glass
8,0.95,MSC06,MSC04,mem,glass
9,0.95,MSC06,MSC04,mem,glass
