,acc,train,test,train_task,test_task
0,0.85,MSC05,MSC02,semantic,mem
1,0.65,MSC05,MSC02,semantic,mem
2,0.8,MSC05,MSC02,semantic,mem
3,0.65,MSC05,MSC02,semantic,mem
4,0.5,MSC05,MSC02,semantic,mem
5,0.75,MSC05,MSC02,semantic,mem
6,0.55,MSC05,MSC02,semantic,mem
7,0.7,MSC05,MSC02,semantic,mem
8,0.65,MSC05,MSC02,semantic,mem
9,0.6,MSC05,MSC02,semantic,mem
