,acc,train,test,train_task,test_task
0,0.95,MSC06,MSC05,motor,mem
1,0.95,MSC06,MSC05,motor,mem
2,0.95,MSC06,MSC05,motor,mem
3,0.95,MSC06,MSC05,motor,mem
4,0.95,MSC06,MSC05,motor,mem
5,0.95,MSC06,MSC05,motor,mem
6,0.95,MSC06,MSC05,motor,mem
7,0.55,MSC06,MSC05,motor,mem
8,0.95,MSC06,MSC05,motor,mem
9,0.95,MSC06,MSC05,motor,mem
