,acc,train,test,train_task,test_task
0,0.55,MSC06,MSC01,motor,semantic
1,0.55,MSC06,MSC01,motor,semantic
2,0.5,MSC06,MSC01,motor,semantic
3,0.55,MSC06,MSC01,motor,semantic
4,0.55,MSC06,MSC01,motor,semantic
5,0.55,MSC06,MSC01,motor,semantic
6,0.5,MSC06,MSC01,motor,semantic
7,0.8,MSC06,MSC01,motor,semantic
8,0.55,MSC06,MSC01,motor,semantic
9,0.55,MSC06,MSC01,motor,semantic
