,acc,train,test,train_task,test_task
0,0.75,MSC06,MSC04,motor,glass
1,0.75,MSC06,MSC04,motor,glass
2,0.75,MSC06,MSC04,motor,glass
3,0.75,MSC06,MSC04,motor,glass
4,0.75,MSC06,MSC04,motor,glass
5,0.75,MSC06,MSC04,motor,glass
6,0.6,MSC06,MSC04,motor,glass
7,0.95,MSC06,MSC04,motor,glass
8,0.7,MSC06,MSC04,motor,glass
9,0.75,MSC06,MSC04,motor,glass
