,acc,train,test,train_task,test_task
0,0.95,MSC02,MSC04,mem,glass
1,0.95,MSC02,MSC04,mem,glass
2,1.0,MSC02,MSC04,mem,glass
3,1.0,MSC02,MSC04,mem,glass
4,1.0,MSC02,MSC04,mem,glass
5,1.0,MSC02,MSC04,mem,glass
6,1.0,MSC02,MSC04,mem,glass
7,0.95,MSC02,MSC04,mem,glass
8,1.0,MSC02,MSC04,mem,glass
9,1.0,MSC02,MSC04,mem,glass
