,acc,train,test,train_task,test_task
0,0.85,MSC01,MSC07,semantic,glass
1,0.95,MSC01,MSC07,semantic,glass
2,0.95,MSC01,MSC07,semantic,glass
3,0.95,MSC01,MSC07,semantic,glass
4,0.95,MSC01,MSC07,semantic,glass
5,0.95,MSC01,MSC07,semantic,glass
6,0.95,MSC01,MSC07,semantic,glass
7,0.95,MSC01,MSC07,semantic,glass
8,0.95,MSC01,MSC07,semantic,glass
9,0.95,MSC01,MSC07,semantic,glass
