,acc,train,test,train_task,test_task
0,0.85,MSC01,MSC07,motor,glass
1,0.95,MSC01,MSC07,motor,glass
2,1.0,MSC01,MSC07,motor,glass
3,0.95,MSC01,MSC07,motor,glass
4,0.95,MSC01,MSC07,motor,glass
5,1.0,MSC01,MSC07,motor,glass
6,0.95,MSC01,MSC07,motor,glass
7,0.95,MSC01,MSC07,motor,glass
8,0.95,MSC01,MSC07,motor,glass
9,1.0,MSC01,MSC07,motor,glass
