,acc,train,test,train_task,test_task
0,0.6,MSC05,MSC02,glass,motor
1,0.7,MSC05,MSC02,glass,motor
2,0.8,MSC05,MSC02,glass,motor
3,0.8,MSC05,MSC02,glass,motor
4,0.8,MSC05,MSC02,glass,motor
5,0.8,MSC05,MSC02,glass,motor
6,0.8,MSC05,MSC02,glass,motor
7,0.75,MSC05,MSC02,glass,motor
8,0.8,MSC05,MSC02,glass,motor
9,0.8,MSC05,MSC02,glass,motor
