,train_sub,test_sub,task,acc
145,MSC07,MSC10,motor,0.6111111111111112
146,MSC07,MSC10,mem,0.5050000000000001
147,MSC10,MSC01,mixed,0.7250000000000001
148,MSC10,MSC01,motor,0.53
149,MSC10,MSC01,mem,0.4
150,MSC10,MSC02,mixed,0.51
151,MSC10,MSC02,motor,0.5349999999999999
152,MSC10,MSC02,mem,0.43
153,MSC10,MSC03,mixed,0.5
154,MSC10,MSC03,motor,0.5
155,MSC10,MSC03,mem,0.59375
156,MSC10,MSC04,mixed,0.8299999999999998
157,MSC10,MSC04,motor,0.23000000000000004
158,MSC10,MSC04,mem,0.475
159,MSC10,MSC05,mixed,0.58
160,MSC10,MSC05,motor,0.54
161,MSC10,MSC05,mem,0.51
162,MSC10,MSC06,mixed,0.6700000000000002
163,MSC10,MSC06,motor,0.5833333333333334
164,MSC10,MSC06,mem,0.61
165,MSC10,MSC07,mixed,0.5549999999999999
166,MSC10,MSC07,motor,0.5
167,MSC10,MSC07,mem,0.495
