,test_task,train_task,Mean,Std
0,mem,mixed,0.746875,0.1229383556328711
1,mem,motor,0.62625,0.12841756666660303
2,mixed,mem,0.713125,0.13907699563294323
3,mixed,motor,0.664375,0.16910346579197352
4,motor,mem,0.7056250000000001,0.10380054706709678
5,motor,mixed,0.77125,0.13165837828041393
