,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.57
1,mixed,mem,MSC01,MSC02,0.565
2,motor,mixed,MSC01,MSC02,0.72
3,motor,mem,MSC01,MSC02,0.71
4,mem,mixed,MSC01,MSC02,0.7
5,mem,motor,MSC01,MSC02,0.5950000000000001
6,mixed,motor,MSC01,MSC03,0.475
7,mixed,mem,MSC01,MSC03,0.4625
8,motor,mixed,MSC01,MSC03,0.6849999999999999
9,motor,mem,MSC01,MSC03,0.54375
10,mem,mixed,MSC01,MSC03,0.66
11,mem,motor,MSC01,MSC03,0.4750000000000001
12,mixed,motor,MSC01,MSC04,0.565
13,mixed,mem,MSC01,MSC04,0.565
14,motor,mixed,MSC01,MSC04,0.7100000000000001
15,motor,mem,MSC01,MSC04,0.6350000000000001
16,mem,mixed,MSC01,MSC04,0.52
17,mem,motor,MSC01,MSC04,0.315
18,mixed,motor,MSC01,MSC05,0.55
19,mixed,mem,MSC01,MSC05,0.62
20,motor,mixed,MSC01,MSC05,0.5449999999999999
21,motor,mem,MSC01,MSC05,0.565
22,mem,mixed,MSC01,MSC05,0.8100000000000002
23,mem,motor,MSC01,MSC05,0.7049999999999998
24,mixed,motor,MSC01,MSC06,0.4833333333333333
25,mixed,mem,MSC01,MSC06,0.43
26,motor,mixed,MSC01,MSC06,0.495
27,motor,mem,MSC01,MSC06,0.56
28,mem,mixed,MSC01,MSC06,0.6100000000000001
29,mem,motor,MSC01,MSC06,0.48888888888888893
30,mixed,motor,MSC01,MSC07,0.6722222222222223
31,mixed,mem,MSC01,MSC07,0.74
32,motor,mixed,MSC01,MSC07,0.7150000000000001
33,motor,mem,MSC01,MSC07,0.6900000000000001
34,mem,mixed,MSC01,MSC07,0.755
35,mem,motor,MSC01,MSC07,0.6277777777777777
36,mixed,motor,MSC01,MSC10,0.725
37,mixed,mem,MSC01,MSC10,0.7200000000000001
38,motor,mixed,MSC01,MSC10,0.675
39,motor,mem,MSC01,MSC10,0.6900000000000001
40,mem,mixed,MSC01,MSC10,0.575
41,mem,motor,MSC01,MSC10,0.6149999999999999
42,mixed,motor,MSC02,MSC01,0.5700000000000001
43,mixed,mem,MSC02,MSC01,0.55
44,motor,mixed,MSC02,MSC01,0.505
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.8049999999999999
47,mem,motor,MSC02,MSC01,0.7699999999999999
48,mixed,motor,MSC02,MSC03,0.575
49,mixed,mem,MSC02,MSC03,0.775
50,motor,mixed,MSC02,MSC03,0.6199999999999999
51,motor,mem,MSC02,MSC03,0.58125
52,mem,mixed,MSC02,MSC03,0.605
53,mem,motor,MSC02,MSC03,0.51
54,mixed,motor,MSC02,MSC04,0.7100000000000001
55,mixed,mem,MSC02,MSC04,0.7150000000000001
56,motor,mixed,MSC02,MSC04,0.5599999999999999
57,motor,mem,MSC02,MSC04,0.575
58,mem,mixed,MSC02,MSC04,0.6849999999999999
59,mem,motor,MSC02,MSC04,0.585
60,mixed,motor,MSC02,MSC05,0.5449999999999999
61,mixed,mem,MSC02,MSC05,0.5499999999999999
62,motor,mixed,MSC02,MSC05,0.5
63,motor,mem,MSC02,MSC05,0.5
64,mem,mixed,MSC02,MSC05,0.76
65,mem,motor,MSC02,MSC05,0.6500000000000001
66,mixed,motor,MSC02,MSC06,0.7666666666666666
67,mixed,mem,MSC02,MSC06,0.65
68,motor,mixed,MSC02,MSC06,0.5949999999999999
69,motor,mem,MSC02,MSC06,0.5849999999999999
70,mem,mixed,MSC02,MSC06,0.68
71,mem,motor,MSC02,MSC06,0.5944444444444444
72,mixed,motor,MSC02,MSC07,0.4666666666666667
73,mixed,mem,MSC02,MSC07,0.74
74,motor,mixed,MSC02,MSC07,0.5499999999999999
75,motor,mem,MSC02,MSC07,0.51
76,mem,mixed,MSC02,MSC07,0.7699999999999999
77,mem,motor,MSC02,MSC07,0.6555555555555556
78,mixed,motor,MSC02,MSC10,0.5549999999999999
79,mixed,mem,MSC02,MSC10,0.62
80,motor,mixed,MSC02,MSC10,0.495
81,motor,mem,MSC02,MSC10,0.59
82,mem,mixed,MSC02,MSC10,0.6050000000000001
83,mem,motor,MSC02,MSC10,0.645
84,mixed,motor,MSC03,MSC01,0.545
85,mixed,mem,MSC03,MSC01,0.51
86,motor,mixed,MSC03,MSC01,0.505
87,motor,mem,MSC03,MSC01,0.53
88,mem,mixed,MSC03,MSC01,0.5
89,mem,motor,MSC03,MSC01,0.5
90,mixed,motor,MSC03,MSC02,0.675
91,mixed,mem,MSC03,MSC02,0.6
92,motor,mixed,MSC03,MSC02,0.495
93,motor,mem,MSC03,MSC02,0.45000000000000007
94,mem,mixed,MSC03,MSC02,0.74375
95,mem,motor,MSC03,MSC02,0.5
96,mixed,motor,MSC03,MSC04,0.655
97,mixed,mem,MSC03,MSC04,0.5149999999999999
98,motor,mixed,MSC03,MSC04,0.5899999999999999
99,motor,mem,MSC03,MSC04,0.5700000000000001
100,mem,mixed,MSC03,MSC04,0.5750000000000001
101,mem,motor,MSC03,MSC04,0.575
102,mixed,motor,MSC03,MSC05,0.63
103,mixed,mem,MSC03,MSC05,0.595
104,motor,mixed,MSC03,MSC05,0.515
105,motor,mem,MSC03,MSC05,0.545
106,mem,mixed,MSC03,MSC05,0.75
107,mem,motor,MSC03,MSC05,0.6187499999999999
108,mixed,motor,MSC03,MSC06,0.6666666666666667
109,mixed,mem,MSC03,MSC06,0.655
110,motor,mixed,MSC03,MSC06,0.5349999999999999
111,motor,mem,MSC03,MSC06,0.5
112,mem,mixed,MSC03,MSC06,0.6562500000000001
113,mem,motor,MSC03,MSC06,0.5972222222222221
114,mixed,motor,MSC03,MSC07,0.5222222222222223
115,mixed,mem,MSC03,MSC07,0.68
116,motor,mixed,MSC03,MSC07,0.4050000000000001
117,motor,mem,MSC03,MSC07,0.345
118,mem,mixed,MSC03,MSC07,0.69375
119,mem,motor,MSC03,MSC07,0.5833333333333334
120,mixed,motor,MSC03,MSC10,0.49000000000000005
121,mixed,mem,MSC03,MSC10,0.62
122,motor,mixed,MSC03,MSC10,0.5599999999999999
123,motor,mem,MSC03,MSC10,0.5149999999999999
124,mem,mixed,MSC03,MSC10,0.54375
125,mem,motor,MSC03,MSC10,0.5
126,mixed,motor,MSC04,MSC01,0.595
127,mixed,mem,MSC04,MSC01,0.535
128,motor,mixed,MSC04,MSC01,0.585
129,motor,mem,MSC04,MSC01,0.5
130,mem,mixed,MSC04,MSC01,0.6100000000000001
131,mem,motor,MSC04,MSC01,0.5299999999999999
132,mixed,motor,MSC04,MSC02,0.6749999999999999
133,mixed,mem,MSC04,MSC02,0.73
134,motor,mixed,MSC04,MSC02,0.495
135,motor,mem,MSC04,MSC02,0.5499999999999999
136,mem,mixed,MSC04,MSC02,0.5650000000000001
137,mem,motor,MSC04,MSC02,0.5
138,mixed,motor,MSC04,MSC03,0.57
139,mixed,mem,MSC04,MSC03,0.64375
140,motor,mixed,MSC04,MSC03,0.835
141,motor,mem,MSC04,MSC03,0.73125
142,mem,mixed,MSC04,MSC03,0.765
143,mem,motor,MSC04,MSC03,0.605
144,mixed,motor,MSC04,MSC05,0.67
145,mixed,mem,MSC04,MSC05,0.6650000000000001
146,motor,mixed,MSC04,MSC05,0.5
147,motor,mem,MSC04,MSC05,0.505
148,mem,mixed,MSC04,MSC05,0.595
149,mem,motor,MSC04,MSC05,0.5799999999999998
150,mixed,motor,MSC04,MSC06,0.7111111111111111
151,mixed,mem,MSC04,MSC06,0.485
152,motor,mixed,MSC04,MSC06,0.575
153,motor,mem,MSC04,MSC06,0.505
