,test_task,train_task,Mean,Std
0,mem,mixed,0.6482142857142856,0.1017592013772468
1,mem,motor,0.5692931547619049,0.08161899194568727
2,mixed,mem,0.6555803571428572,0.096663651943959
3,mixed,motor,0.5808531746031745,0.08895622224279466
4,motor,mem,0.5853645833333333,0.09518882071891058
5,motor,mixed,0.6108531746031746,0.08742551514891996
