,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.45000000000000007
1,mixed,mem,MSC01,MSC02,0.35500000000000004
2,motor,mixed,MSC01,MSC02,0.525
3,motor,mem,MSC01,MSC02,0.425
4,mem,mixed,MSC01,MSC02,0.465
5,mem,motor,MSC01,MSC02,0.47000000000000003
6,mixed,motor,MSC01,MSC03,0.515
7,mixed,mem,MSC01,MSC03,0.31
8,motor,mixed,MSC01,MSC03,0.685
9,motor,mem,MSC01,MSC03,0.35500000000000004
10,mem,mixed,MSC01,MSC03,0.6450000000000001
11,mem,motor,MSC01,MSC03,0.525
12,mixed,motor,MSC01,MSC04,0.6049999999999999
13,mixed,mem,MSC01,MSC04,0.5499999999999999
14,motor,mixed,MSC01,MSC04,0.6650000000000001
15,motor,mem,MSC01,MSC04,0.5499999999999999
16,mem,mixed,MSC01,MSC04,0.8099999999999999
17,mem,motor,MSC01,MSC04,0.665
18,mixed,motor,MSC01,MSC05,0.5
19,mixed,mem,MSC01,MSC05,0.5
20,motor,mixed,MSC01,MSC05,0.5399999999999999
21,motor,mem,MSC01,MSC05,0.5
22,mem,mixed,MSC01,MSC05,0.5499999999999999
23,mem,motor,MSC01,MSC05,0.5149999999999999
24,mixed,motor,MSC01,MSC06,0.74
25,mixed,mem,MSC01,MSC06,0.615
26,motor,mixed,MSC01,MSC06,0.6850000000000002
27,motor,mem,MSC01,MSC06,0.5999999999999999
28,mem,mixed,MSC01,MSC06,0.6350000000000001
29,mem,motor,MSC01,MSC06,0.66
30,mixed,motor,MSC01,MSC07,0.665
31,mixed,mem,MSC01,MSC07,0.41500000000000004
32,motor,mixed,MSC01,MSC07,0.5599999999999998
33,motor,mem,MSC01,MSC07,0.43
34,mem,mixed,MSC01,MSC07,0.5549999999999999
35,mem,motor,MSC01,MSC07,0.625
36,mixed,motor,MSC01,MSC10,0.565
37,mixed,mem,MSC01,MSC10,0.59
38,motor,mixed,MSC01,MSC10,0.565
39,motor,mem,MSC01,MSC10,0.5499999999999999
40,mem,mixed,MSC01,MSC10,0.6500000000000001
41,mem,motor,MSC01,MSC10,0.5349999999999999
42,mixed,motor,MSC02,MSC01,0.9050000000000002
43,mixed,mem,MSC02,MSC01,0.62
44,motor,mixed,MSC02,MSC01,0.57
45,motor,mem,MSC02,MSC01,0.53
46,mem,mixed,MSC02,MSC01,0.24
47,mem,motor,MSC02,MSC01,0.345
48,mixed,motor,MSC02,MSC03,0.4450000000000001
49,mixed,mem,MSC02,MSC03,0.345
50,motor,mixed,MSC02,MSC03,0.49000000000000005
51,motor,mem,MSC02,MSC03,0.5149999999999999
52,mem,mixed,MSC02,MSC03,0.375
53,mem,motor,MSC02,MSC03,0.40499999999999997
54,mixed,motor,MSC02,MSC04,0.62
55,mixed,mem,MSC02,MSC04,0.5399999999999999
56,motor,mixed,MSC02,MSC04,0.6649999999999999
57,motor,mem,MSC02,MSC04,0.5650000000000001
58,mem,mixed,MSC02,MSC04,0.5
59,mem,motor,MSC02,MSC04,0.485
60,mixed,motor,MSC02,MSC05,0.58
61,mixed,mem,MSC02,MSC05,0.51
62,motor,mixed,MSC02,MSC05,0.5650000000000001
63,motor,mem,MSC02,MSC05,0.545
64,mem,mixed,MSC02,MSC05,0.5
65,mem,motor,MSC02,MSC05,0.495
66,mixed,motor,MSC02,MSC06,0.6250000000000001
67,mixed,mem,MSC02,MSC06,0.59
68,motor,mixed,MSC02,MSC06,0.485
69,motor,mem,MSC02,MSC06,0.585
70,mem,mixed,MSC02,MSC06,0.5
71,mem,motor,MSC02,MSC06,0.4000000000000001
72,mixed,motor,MSC02,MSC07,0.615
73,mixed,mem,MSC02,MSC07,0.445
74,motor,mixed,MSC02,MSC07,0.52
75,motor,mem,MSC02,MSC07,0.5050000000000001
76,mem,mixed,MSC02,MSC07,0.40499999999999997
77,mem,motor,MSC02,MSC07,0.345
78,mixed,motor,MSC02,MSC10,0.5899999999999999
79,mixed,mem,MSC02,MSC10,0.4800000000000001
80,motor,mixed,MSC02,MSC10,0.40499999999999997
81,motor,mem,MSC02,MSC10,0.425
82,mem,mixed,MSC02,MSC10,0.4450000000000001
83,mem,motor,MSC02,MSC10,0.5
84,mixed,motor,MSC03,MSC01,0.6649999999999999
85,mixed,mem,MSC03,MSC01,0.5399999999999999
86,motor,mixed,MSC03,MSC01,0.7350000000000001
87,motor,mem,MSC03,MSC01,0.5449999999999999
88,mem,mixed,MSC03,MSC01,0.51
89,mem,motor,MSC03,MSC01,0.45499999999999996
90,mixed,motor,MSC03,MSC02,0.525
91,mixed,mem,MSC03,MSC02,0.5
92,motor,mixed,MSC03,MSC02,0.42000000000000004
93,motor,mem,MSC03,MSC02,0.3450000000000001
94,mem,mixed,MSC03,MSC02,0.53
95,mem,motor,MSC03,MSC02,0.59
96,mixed,motor,MSC03,MSC04,0.5199999999999999
97,mixed,mem,MSC03,MSC04,0.5
98,motor,mixed,MSC03,MSC04,0.58
99,motor,mem,MSC03,MSC04,0.505
100,mem,mixed,MSC03,MSC04,0.775
101,mem,motor,MSC03,MSC04,0.7250000000000001
102,mixed,motor,MSC03,MSC05,0.5
103,mixed,mem,MSC03,MSC05,0.5
104,motor,mixed,MSC03,MSC05,0.5
105,motor,mem,MSC03,MSC05,0.5
106,mem,mixed,MSC03,MSC05,0.48500000000000004
107,mem,motor,MSC03,MSC05,0.465
108,mixed,motor,MSC03,MSC06,0.5999999999999999
109,mixed,mem,MSC03,MSC06,0.5149999999999999
110,motor,mixed,MSC03,MSC06,0.5349999999999999
111,motor,mem,MSC03,MSC06,0.51
112,mem,mixed,MSC03,MSC06,0.43
113,mem,motor,MSC03,MSC06,0.4699999999999999
114,mixed,motor,MSC03,MSC07,0.645
115,mixed,mem,MSC03,MSC07,0.5
116,motor,mixed,MSC03,MSC07,0.5549999999999999
117,motor,mem,MSC03,MSC07,0.505
118,mem,mixed,MSC03,MSC07,0.45
119,mem,motor,MSC03,MSC07,0.5000000000000001
120,mixed,motor,MSC03,MSC10,0.5
121,mixed,mem,MSC03,MSC10,0.5
122,motor,mixed,MSC03,MSC10,0.55
123,motor,mem,MSC03,MSC10,0.5199999999999999
124,mem,mixed,MSC03,MSC10,0.43
125,mem,motor,MSC03,MSC10,0.345
126,mixed,motor,MSC04,MSC01,0.725
127,mixed,mem,MSC04,MSC01,0.725
128,motor,mixed,MSC04,MSC01,0.5349999999999999
129,motor,mem,MSC04,MSC01,0.5349999999999999
130,mem,mixed,MSC04,MSC01,0.6049999999999999
131,mem,motor,MSC04,MSC01,0.585
132,mixed,motor,MSC04,MSC02,0.505
133,mixed,mem,MSC04,MSC02,0.505
134,motor,mixed,MSC04,MSC02,0.5
135,motor,mem,MSC04,MSC02,0.5
136,mem,mixed,MSC04,MSC02,0.5399999999999999
137,mem,motor,MSC04,MSC02,0.5399999999999999
138,mixed,motor,MSC04,MSC03,0.4800000000000001
139,mixed,mem,MSC04,MSC03,0.45000000000000007
140,motor,mixed,MSC04,MSC03,0.5
141,motor,mem,MSC04,MSC03,0.45000000000000007
142,mem,mixed,MSC04,MSC03,0.5
143,mem,motor,MSC04,MSC03,0.5
144,mixed,motor,MSC04,MSC05,0.575
145,mixed,mem,MSC04,MSC05,0.5499999999999999
146,motor,mixed,MSC04,MSC05,0.65
147,motor,mem,MSC04,MSC05,0.5499999999999999
148,mem,mixed,MSC04,MSC05,0.6900000000000001
149,mem,motor,MSC04,MSC05,0.5849999999999999
150,mixed,motor,MSC04,MSC06,0.645
151,mixed,mem,MSC04,MSC06,0.425
152,motor,mixed,MSC04,MSC06,0.595
153,motor,mem,MSC04,MSC06,0.38499999999999995
154,mem,mixed,MSC04,MSC06,0.5
155,mem,motor,MSC04,MSC06,0.4800000000000001
156,mixed,motor,MSC04,MSC07,0.82
157,mixed,mem,MSC04,MSC07,0.545
158,motor,mixed,MSC04,MSC07,0.7000000000000001
159,motor,mem,MSC04,MSC07,0.5549999999999999
160,mem,mixed,MSC04,MSC07,0.595
161,mem,motor,MSC04,MSC07,0.6049999999999999
162,mixed,motor,MSC04,MSC10,0.45000000000000007
163,mixed,mem,MSC04,MSC10,0.445
164,motor,mixed,MSC04,MSC10,0.6900000000000001
165,motor,mem,MSC04,MSC10,0.45000000000000007
166,mem,mixed,MSC04,MSC10,0.575
167,mem,motor,MSC04,MSC10,0.41500000000000004
168,mixed,motor,MSC05,MSC01,0.5
169,mixed,mem,MSC05,MSC01,0.5
170,motor,mixed,MSC05,MSC01,0.615
171,motor,mem,MSC05,MSC01,0.595
172,mem,mixed,MSC05,MSC01,0.57
173,mem,motor,MSC05,MSC01,0.575
174,mixed,motor,MSC05,MSC02,0.5
175,mixed,mem,MSC05,MSC02,0.5
176,motor,mixed,MSC05,MSC02,0.5
177,motor,mem,MSC05,MSC02,0.5
178,mem,mixed,MSC05,MSC02,0.5
179,mem,motor,MSC05,MSC02,0.5
180,mixed,motor,MSC05,MSC03,0.5
181,mixed,mem,MSC05,MSC03,0.45000000000000007
182,motor,mixed,MSC05,MSC03,0.5
183,motor,mem,MSC05,MSC03,0.39
184,mem,mixed,MSC05,MSC03,0.49000000000000005
185,mem,motor,MSC05,MSC03,0.495
186,mixed,motor,MSC05,MSC04,0.725
187,mixed,mem,MSC05,MSC04,0.645
188,motor,mixed,MSC05,MSC04,0.655
189,motor,mem,MSC05,MSC04,0.65
190,mem,mixed,MSC05,MSC04,0.6500000000000001
191,mem,motor,MSC05,MSC04,0.605
192,mixed,motor,MSC05,MSC06,0.5
193,mixed,mem,MSC05,MSC06,0.39999999999999997
194,motor,mixed,MSC05,MSC06,0.5349999999999999
195,motor,mem,MSC05,MSC06,0.4750000000000001
196,mem,mixed,MSC05,MSC06,0.5
197,mem,motor,MSC05,MSC06,0.5
198,mixed,motor,MSC05,MSC07,0.6099999999999999
199,mixed,mem,MSC05,MSC07,0.4600000000000001
200,motor,mixed,MSC05,MSC07,0.575
201,motor,mem,MSC05,MSC07,0.525
202,mem,mixed,MSC05,MSC07,0.57
203,mem,motor,MSC05,MSC07,0.6099999999999999
204,mixed,motor,MSC05,MSC10,0.36500000000000005
205,mixed,mem,MSC05,MSC10,0.36
206,motor,mixed,MSC05,MSC10,0.505
207,motor,mem,MSC05,MSC10,0.43000000000000005
208,mem,mixed,MSC05,MSC10,0.485
209,mem,motor,MSC05,MSC10,0.465
210,mixed,motor,MSC06,MSC01,0.8999999999999998
211,mixed,mem,MSC06,MSC01,0.7949999999999999
212,motor,mixed,MSC06,MSC01,0.905
213,motor,mem,MSC06,MSC01,0.7350000000000001
214,mem,mixed,MSC06,MSC01,0.5549999999999999
215,mem,motor,MSC06,MSC01,0.565
216,mixed,motor,MSC06,MSC02,0.48500000000000004
217,mixed,mem,MSC06,MSC02,0.445
218,motor,mixed,MSC06,MSC02,0.49000000000000005
219,motor,mem,MSC06,MSC02,0.4600000000000001
220,mem,mixed,MSC06,MSC02,0.4750000000000001
221,mem,motor,MSC06,MSC02,0.4600000000000001
222,mixed,motor,MSC06,MSC03,0.465
223,mixed,mem,MSC06,MSC03,0.40499999999999997
224,motor,mixed,MSC06,MSC03,0.565
225,motor,mem,MSC06,MSC03,0.30999999999999994
226,mem,mixed,MSC06,MSC03,0.43500000000000005
227,mem,motor,MSC06,MSC03,0.385
228,mixed,motor,MSC06,MSC04,0.76
229,mixed,mem,MSC06,MSC04,0.545
230,motor,mixed,MSC06,MSC04,0.8400000000000001
231,motor,mem,MSC06,MSC04,0.5149999999999999
232,mem,mixed,MSC06,MSC04,0.42000000000000004
233,mem,motor,MSC06,MSC04,0.45500000000000007
234,mixed,motor,MSC06,MSC05,0.6450000000000001
235,mixed,mem,MSC06,MSC05,0.5799999999999998
236,motor,mixed,MSC06,MSC05,0.755
237,motor,mem,MSC06,MSC05,0.53
238,mem,mixed,MSC06,MSC05,0.445
239,mem,motor,MSC06,MSC05,0.505
240,mixed,motor,MSC06,MSC07,0.7899999999999999
241,mixed,mem,MSC06,MSC07,0.5599999999999999
242,motor,mixed,MSC06,MSC07,0.585
243,motor,mem,MSC06,MSC07,0.59
244,mem,mixed,MSC06,MSC07,0.4600000000000001
245,mem,motor,MSC06,MSC07,0.45
246,mixed,motor,MSC06,MSC10,0.525
247,mixed,mem,MSC06,MSC10,0.47000000000000003
248,motor,mixed,MSC06,MSC10,0.8049999999999999
249,motor,mem,MSC06,MSC10,0.58
250,mem,mixed,MSC06,MSC10,0.655
251,mem,motor,MSC06,MSC10,0.635
252,mixed,motor,MSC07,MSC01,0.9
253,mixed,mem,MSC07,MSC01,0.79
254,motor,mixed,MSC07,MSC01,0.8850000000000001
255,motor,mem,MSC07,MSC01,0.805
256,mem,mixed,MSC07,MSC01,0.58
257,mem,motor,MSC07,MSC01,0.51
258,mixed,motor,MSC07,MSC02,0.485
259,mixed,mem,MSC07,MSC02,0.4
260,motor,mixed,MSC07,MSC02,0.51
261,motor,mem,MSC07,MSC02,0.385
262,mem,mixed,MSC07,MSC02,0.4050000000000001
263,mem,motor,MSC07,MSC02,0.45500000000000007
264,mixed,motor,MSC07,MSC03,0.5
265,mixed,mem,MSC07,MSC03,0.34500000000000003
266,motor,mixed,MSC07,MSC03,0.5999999999999999
267,motor,mem,MSC07,MSC03,0.35500000000000004
268,mem,mixed,MSC07,MSC03,0.45500000000000007
269,mem,motor,MSC07,MSC03,0.45
270,mixed,motor,MSC07,MSC04,0.685
271,mixed,mem,MSC07,MSC04,0.5499999999999999
272,motor,mixed,MSC07,MSC04,0.8249999999999998
273,motor,mem,MSC07,MSC04,0.5499999999999999
274,mem,mixed,MSC07,MSC04,0.26999999999999996
275,mem,motor,MSC07,MSC04,0.225
276,mixed,motor,MSC07,MSC05,0.53
277,mixed,mem,MSC07,MSC05,0.505
278,motor,mixed,MSC07,MSC05,0.5499999999999999
279,motor,mem,MSC07,MSC05,0.5
280,mem,mixed,MSC07,MSC05,0.48999999999999994
281,mem,motor,MSC07,MSC05,0.5199999999999999
282,mixed,motor,MSC07,MSC06,0.7749999999999999
283,mixed,mem,MSC07,MSC06,0.5249999999999999
284,motor,mixed,MSC07,MSC06,0.7150000000000001
285,motor,mem,MSC07,MSC06,0.5449999999999999
286,mem,mixed,MSC07,MSC06,0.575
287,mem,motor,MSC07,MSC06,0.655
288,mixed,motor,MSC07,MSC10,0.515
289,mixed,mem,MSC07,MSC10,0.425
290,motor,mixed,MSC07,MSC10,0.6900000000000001
291,motor,mem,MSC07,MSC10,0.5399999999999999
292,mem,mixed,MSC07,MSC10,0.55
293,mem,motor,MSC07,MSC10,0.5549999999999999
294,mixed,motor,MSC10,MSC01,0.705
295,mixed,mem,MSC10,MSC01,0.7699999999999999
296,motor,mixed,MSC10,MSC01,0.45000000000000007
297,motor,mem,MSC10,MSC01,0.48500000000000004
298,mem,mixed,MSC10,MSC01,0.27999999999999997
299,mem,motor,MSC10,MSC01,0.22999999999999998
300,mixed,motor,MSC10,MSC02,0.525
301,mixed,mem,MSC10,MSC02,0.5349999999999999
302,motor,mixed,MSC10,MSC02,0.5
303,motor,mem,MSC10,MSC02,0.48
