train_task,test_task,train_sub,test_sub,acc
mixed,motor,MSC01,MSC02,0.54
mixed,mem,MSC01,MSC02,0.5349999999999999
motor,mixed,MSC01,MSC02,0.495
motor,mem,MSC01,MSC02,0.5
mem,mixed,MSC01,MSC02,0.43499999999999994
mem,motor,MSC01,MSC02,0.49000000000000005
mixed,motor,MSC01,MSC03,0.43500000000000005
mixed,mem,MSC01,MSC03,0.57
motor,mixed,MSC01,MSC03,0.5
motor,mem,MSC01,MSC03,0.5
mem,mixed,MSC01,MSC03,0.39
mem,motor,MSC01,MSC03,0.6599999999999999
mixed,motor,MSC01,MSC04,0.605
mixed,mem,MSC01,MSC04,0.53
motor,mixed,MSC01,MSC04,0.5
motor,mem,MSC01,MSC04,0.5
mem,mixed,MSC01,MSC04,0.535
mem,motor,MSC01,MSC04,0.6049999999999999
mixed,motor,MSC01,MSC05,0.6099999999999999
mixed,mem,MSC01,MSC05,0.395
motor,mixed,MSC01,MSC05,0.5
motor,mem,MSC01,MSC05,0.5
mem,mixed,MSC01,MSC05,0.57
mem,motor,MSC01,MSC05,0.55
mixed,motor,MSC01,MSC06,0.465
mixed,mem,MSC01,MSC06,0.525
motor,mixed,MSC01,MSC06,0.53
motor,mem,MSC01,MSC06,0.5
mem,mixed,MSC01,MSC06,0.5799999999999998
mem,motor,MSC01,MSC06,0.585
mixed,motor,MSC01,MSC07,0.465
mixed,mem,MSC01,MSC07,0.51
motor,mixed,MSC01,MSC07,0.5549999999999999
motor,mem,MSC01,MSC07,0.505
mem,mixed,MSC01,MSC07,0.41500000000000004
mem,motor,MSC01,MSC07,0.53
mixed,motor,MSC01,MSC10,0.465
mixed,mem,MSC01,MSC10,0.48999999999999994
motor,mixed,MSC01,MSC10,0.5
motor,mem,MSC01,MSC10,0.5
mem,mixed,MSC01,MSC10,0.41
mem,motor,MSC01,MSC10,0.41999999999999993
mixed,motor,MSC02,MSC01,0.625
mixed,mem,MSC02,MSC01,0.5
motor,mixed,MSC02,MSC01,0.5
motor,mem,MSC02,MSC01,0.5
mem,mixed,MSC02,MSC01,0.5249999999999999
mem,motor,MSC02,MSC01,0.53
mixed,motor,MSC02,MSC03,0.55
mixed,mem,MSC02,MSC03,0.505
motor,mixed,MSC02,MSC03,0.5
motor,mem,MSC02,MSC03,0.5
mem,mixed,MSC02,MSC03,0.5549999999999999
mem,motor,MSC02,MSC03,0.4600000000000001
mixed,motor,MSC02,MSC04,0.5
mixed,mem,MSC02,MSC04,0.525
motor,mixed,MSC02,MSC04,0.5
motor,mem,MSC02,MSC04,0.5
