,test_task,train_task,Mean,Std
0,mem,mixed,0.871875,0.19198097934058841
1,mem,motor,0.6875,0.25877458475338283
2,mixed,mem,0.8724999999999999,0.20506096654409878
3,mixed,motor,0.8125,0.25877458475338283
4,motor,mem,0.994375,0.015909902576697377
5,motor,mixed,0.9912500000000001,0.018077215335491087
