,train_task,test_task,train_sub,test_sub,acc
0,glass,semantic,MSC01,MSC02,0.41000000000000003
1,glass,motor,MSC01,MSC02,0.33
2,glass,mem,MSC01,MSC02,0.5599999999999999
3,semantic,glass,MSC01,MSC02,0.445
4,semantic,motor,MSC01,MSC02,0.27
5,semantic,mem,MSC01,MSC02,0.545
6,motor,glass,MSC01,MSC02,0.44000000000000006
7,motor,semantic,MSC01,MSC02,0.44000000000000006
8,motor,mem,MSC01,MSC02,0.4800000000000001
9,mem,glass,MSC01,MSC02,0.7050000000000001
10,mem,semantic,MSC01,MSC02,0.5999999999999999
11,mem,motor,MSC01,MSC02,0.5899999999999999
12,glass,semantic,MSC01,MSC03,0.4600000000000001
13,glass,motor,MSC01,MSC03,0.22999999999999998
14,glass,mem,MSC01,MSC03,0.465
15,semantic,glass,MSC01,MSC03,0.6849999999999999
16,semantic,motor,MSC01,MSC03,0.385
17,semantic,mem,MSC01,MSC03,0.49000000000000005
18,motor,glass,MSC01,MSC03,0.5
19,motor,semantic,MSC01,MSC03,0.5
20,motor,mem,MSC01,MSC03,0.5
21,mem,glass,MSC01,MSC03,0.425
22,mem,semantic,MSC01,MSC03,0.5149999999999999
23,mem,motor,MSC01,MSC03,0.24499999999999997
24,glass,semantic,MSC01,MSC04,0.425
25,glass,motor,MSC01,MSC04,0.4600000000000001
26,glass,mem,MSC01,MSC04,0.49000000000000005
27,semantic,glass,MSC01,MSC04,0.4149999999999999
28,semantic,motor,MSC01,MSC04,0.39
29,semantic,mem,MSC01,MSC04,0.5
30,motor,glass,MSC01,MSC04,0.45499999999999996
31,motor,semantic,MSC01,MSC04,0.465
32,motor,mem,MSC01,MSC04,0.5
33,mem,glass,MSC01,MSC04,0.61
34,mem,semantic,MSC01,MSC04,0.68
35,mem,motor,MSC01,MSC04,0.655
36,glass,semantic,MSC01,MSC05,0.505
37,glass,motor,MSC01,MSC05,0.62
38,glass,mem,MSC01,MSC05,0.5199999999999999
39,semantic,glass,MSC01,MSC05,0.5599999999999999
40,semantic,motor,MSC01,MSC05,0.6750000000000002
41,semantic,mem,MSC01,MSC05,0.5549999999999999
42,motor,glass,MSC01,MSC05,0.4499999999999999
43,motor,semantic,MSC01,MSC05,0.4600000000000001
44,motor,mem,MSC01,MSC05,0.51
45,mem,glass,MSC01,MSC05,0.6049999999999999
46,mem,semantic,MSC01,MSC05,0.605
47,mem,motor,MSC01,MSC05,0.6199999999999999
48,glass,semantic,MSC01,MSC06,0.5850000000000001
49,glass,motor,MSC01,MSC06,0.48
50,glass,mem,MSC01,MSC06,0.535
51,semantic,glass,MSC01,MSC06,0.5611111111111111
52,semantic,motor,MSC01,MSC06,0.66
53,semantic,mem,MSC01,MSC06,0.73
54,motor,glass,MSC01,MSC06,0.45555555555555555
55,motor,semantic,MSC01,MSC06,0.3950000000000001
56,motor,mem,MSC01,MSC06,0.505
57,mem,glass,MSC01,MSC06,0.5166666666666667
58,mem,semantic,MSC01,MSC06,0.6449999999999999
59,mem,motor,MSC01,MSC06,0.5999999999999999
60,glass,semantic,MSC01,MSC07,0.595
61,glass,motor,MSC01,MSC07,0.4800000000000001
62,glass,mem,MSC01,MSC07,0.5650000000000001
63,semantic,glass,MSC01,MSC07,0.4800000000000001
64,semantic,motor,MSC01,MSC07,0.445
65,semantic,mem,MSC01,MSC07,0.51
66,motor,glass,MSC01,MSC07,0.5
67,motor,semantic,MSC01,MSC07,0.465
68,motor,mem,MSC01,MSC07,0.5
69,mem,glass,MSC01,MSC07,0.6950000000000001
70,mem,semantic,MSC01,MSC07,0.7649999999999999
71,mem,motor,MSC01,MSC07,0.675
72,glass,semantic,MSC01,MSC10,0.47000000000000003
73,glass,motor,MSC01,MSC10,0.49000000000000005
74,glass,mem,MSC01,MSC10,0.5050000000000001
75,semantic,glass,MSC01,MSC10,0.52
76,semantic,motor,MSC01,MSC10,0.5499999999999999
77,semantic,mem,MSC01,MSC10,0.485
78,motor,glass,MSC01,MSC10,0.4800000000000001
79,motor,semantic,MSC01,MSC10,0.485
80,motor,mem,MSC01,MSC10,0.525
81,mem,glass,MSC01,MSC10,0.605
82,mem,semantic,MSC01,MSC10,0.745
83,mem,motor,MSC01,MSC10,0.645
84,glass,semantic,MSC02,MSC01,0.53
85,glass,motor,MSC02,MSC01,0.4600000000000001
86,glass,mem,MSC02,MSC01,0.525
87,semantic,glass,MSC02,MSC01,0.45
88,semantic,motor,MSC02,MSC01,0.545
89,semantic,mem,MSC02,MSC01,0.52
90,motor,glass,MSC02,MSC01,0.495
91,motor,semantic,MSC02,MSC01,0.5
92,motor,mem,MSC02,MSC01,0.49000000000000005
93,mem,glass,MSC02,MSC01,0.5850000000000001
94,mem,semantic,MSC02,MSC01,0.6599999999999999
95,mem,motor,MSC02,MSC01,0.54
96,glass,semantic,MSC02,MSC03,0.545
97,glass,motor,MSC02,MSC03,0.51
98,glass,mem,MSC02,MSC03,0.5549999999999999
99,semantic,glass,MSC02,MSC03,0.47000000000000003
100,semantic,motor,MSC02,MSC03,0.535
101,semantic,mem,MSC02,MSC03,0.5399999999999999
102,motor,glass,MSC02,MSC03,0.425
103,motor,semantic,MSC02,MSC03,0.5
104,motor,mem,MSC02,MSC03,0.5
105,mem,glass,MSC02,MSC03,0.38000000000000006
106,mem,semantic,MSC02,MSC03,0.4600000000000001
107,mem,motor,MSC02,MSC03,0.29000000000000004
108,glass,semantic,MSC02,MSC04,0.8800000000000001
109,glass,motor,MSC02,MSC04,0.7150000000000001
110,glass,mem,MSC02,MSC04,0.6600000000000001
111,semantic,glass,MSC02,MSC04,0.595
112,semantic,motor,MSC02,MSC04,0.55
113,semantic,mem,MSC02,MSC04,0.52
114,motor,glass,MSC02,MSC04,0.7100000000000001
115,motor,semantic,MSC02,MSC04,0.56
116,motor,mem,MSC02,MSC04,0.5
117,mem,glass,MSC02,MSC04,0.53
118,mem,semantic,MSC02,MSC04,0.7249999999999999
119,mem,motor,MSC02,MSC04,0.5599999999999999
120,glass,semantic,MSC02,MSC05,0.675
121,glass,motor,MSC02,MSC05,0.575
122,glass,mem,MSC02,MSC05,0.5000000000000001
123,semantic,glass,MSC02,MSC05,0.635
124,semantic,motor,MSC02,MSC05,0.51
125,semantic,mem,MSC02,MSC05,0.49000000000000005
126,motor,glass,MSC02,MSC05,0.5599999999999998
127,motor,semantic,MSC02,MSC05,0.6199999999999999
128,motor,mem,MSC02,MSC05,0.545
129,mem,glass,MSC02,MSC05,0.67
130,mem,semantic,MSC02,MSC05,0.6850000000000002
131,mem,motor,MSC02,MSC05,0.595
132,glass,semantic,MSC02,MSC06,0.7149999999999999
133,glass,motor,MSC02,MSC06,0.5599999999999999
134,glass,mem,MSC02,MSC06,0.575
135,semantic,glass,MSC02,MSC06,0.6111111111111112
136,semantic,motor,MSC02,MSC06,0.565
137,semantic,mem,MSC02,MSC06,0.47000000000000003
138,motor,glass,MSC02,MSC06,0.4833333333333333
139,motor,semantic,MSC02,MSC06,0.4400000000000001
140,motor,mem,MSC02,MSC06,0.45000000000000007
141,mem,glass,MSC02,MSC06,0.36111111111111116
142,mem,semantic,MSC02,MSC06,0.5549999999999999
143,mem,motor,MSC02,MSC06,0.30000000000000004
144,glass,semantic,MSC02,MSC07,0.525
145,glass,motor,MSC02,MSC07,0.6599999999999999
146,glass,mem,MSC02,MSC07,0.495
147,semantic,glass,MSC02,MSC07,0.5399999999999999
148,semantic,motor,MSC02,MSC07,0.59
149,semantic,mem,MSC02,MSC07,0.5
150,motor,glass,MSC02,MSC07,0.6399999999999999
151,motor,semantic,MSC02,MSC07,0.54
152,motor,mem,MSC02,MSC07,0.59
153,mem,glass,MSC02,MSC07,0.53
154,mem,semantic,MSC02,MSC07,0.6849999999999999
155,mem,motor,MSC02,MSC07,0.615
156,glass,semantic,MSC02,MSC10,0.685
157,glass,motor,MSC02,MSC10,0.43000000000000005
158,glass,mem,MSC02,MSC10,0.41000000000000003
159,semantic,glass,MSC02,MSC10,0.6950000000000001
160,semantic,motor,MSC02,MSC10,0.5
161,semantic,mem,MSC02,MSC10,0.5599999999999999
162,motor,glass,MSC02,MSC10,0.7050000000000001
163,motor,semantic,MSC02,MSC10,0.685
164,motor,mem,MSC02,MSC10,0.6099999999999999
165,mem,glass,MSC02,MSC10,0.69
166,mem,semantic,MSC02,MSC10,0.635
167,mem,motor,MSC02,MSC10,0.5400000000000001
168,glass,semantic,MSC03,MSC01,0.5899999999999999
169,glass,motor,MSC03,MSC01,0.525
170,glass,mem,MSC03,MSC01,0.5
171,semantic,glass,MSC03,MSC01,0.5849999999999999
172,semantic,motor,MSC03,MSC01,0.5849999999999999
173,semantic,mem,MSC03,MSC01,0.6150000000000001
174,motor,glass,MSC03,MSC01,0.325
175,motor,semantic,MSC03,MSC01,0.41500000000000004
176,motor,mem,MSC03,MSC01,0.30999999999999994
177,mem,glass,MSC03,MSC01,0.26
178,mem,semantic,MSC03,MSC01,0.38
179,mem,motor,MSC03,MSC01,0.41
180,glass,semantic,MSC03,MSC02,0.43500000000000005
181,glass,motor,MSC03,MSC02,0.40499999999999997
182,glass,mem,MSC03,MSC02,0.45500000000000007
183,semantic,glass,MSC03,MSC02,0.59
184,semantic,motor,MSC03,MSC02,0.5849999999999999
185,semantic,mem,MSC03,MSC02,0.5399999999999999
186,motor,glass,MSC03,MSC02,0.295
187,motor,semantic,MSC03,MSC02,0.4750000000000001
188,motor,mem,MSC03,MSC02,0.32999999999999996
189,mem,glass,MSC03,MSC02,0.5
190,mem,semantic,MSC03,MSC02,0.5
191,mem,motor,MSC03,MSC02,0.5
192,glass,semantic,MSC03,MSC04,0.5
193,glass,motor,MSC03,MSC04,0.4600000000000001
194,glass,mem,MSC03,MSC04,0.495
195,semantic,glass,MSC03,MSC04,0.5349999999999999
196,semantic,motor,MSC03,MSC04,0.5
