,test_task,train_task,Mean,Std
0,mem,mixed,0.5199107142857142,0.08957090168448363
1,mem,motor,0.4954092261904764,0.0928258374421228
2,mixed,mem,0.5285491071428571,0.08474620425453842
3,mixed,motor,0.5295436507936506,0.08484336311244148
4,motor,mem,0.5016046626984128,0.08643361293035205
5,motor,mixed,0.5111408730158731,0.08086300921075051
