acc,train_sub,test_sub
0.5166666666666667,MSC04,MSC02
0.5166666666666667,MSC04,MSC02
0.5666666666666667,MSC04,MSC02
0.5333333333333334,MSC04,MSC02
0.55,MSC04,MSC02
