acc,train_sub,test_sub
0.6333333333333333,MSC05,MSC10
0.7333333333333334,MSC05,MSC10
0.6666666666666667,MSC05,MSC10
0.7166666666666667,MSC05,MSC10
0.6333333333333333,MSC05,MSC10
