acc,train_sub,test_sub
0.5333333333333333,MSC05,MSC03
0.5166666666666667,MSC05,MSC03
0.6166666666666667,MSC05,MSC03
0.55,MSC05,MSC03
0.5666666666666667,MSC05,MSC03
