acc,train_sub,test_sub
0.5333333333333333,MSC07,MSC03
0.5666666666666667,MSC07,MSC03
0.55,MSC07,MSC03
0.5333333333333333,MSC07,MSC03
0.5333333333333333,MSC07,MSC03
