acc,train_sub,test_sub
0.5833333333333334,MSC04,MSC06
0.5,MSC04,MSC06
0.6333333333333334,MSC04,MSC06
0.5333333333333334,MSC04,MSC06
0.5833333333333333,MSC04,MSC06
