acc,train_sub,test_sub
0.55,MSC07,MSC05
0.7833333333333334,MSC07,MSC05
0.5333333333333334,MSC07,MSC05
0.6166666666666667,MSC07,MSC05
0.5833333333333334,MSC07,MSC05
