,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.6250000000000001
1,mixed,mem,MSC01,MSC02,0.725
2,motor,mixed,MSC01,MSC02,0.655
3,motor,mem,MSC01,MSC02,0.605
4,mem,mixed,MSC01,MSC02,0.74
5,mem,motor,MSC01,MSC02,0.6
6,mixed,motor,MSC01,MSC03,0.5449999999999999
7,mixed,mem,MSC01,MSC03,0.55
8,motor,mixed,MSC01,MSC03,0.515
9,motor,mem,MSC01,MSC03,0.5625
10,mem,mixed,MSC01,MSC03,0.545
11,mem,motor,MSC01,MSC03,0.655
12,mixed,motor,MSC01,MSC04,0.5399999999999999
13,mixed,mem,MSC01,MSC04,0.58
14,motor,mixed,MSC01,MSC04,0.6
15,motor,mem,MSC01,MSC04,0.6300000000000001
16,mem,mixed,MSC01,MSC04,0.72
17,mem,motor,MSC01,MSC04,0.595
18,mixed,motor,MSC01,MSC05,0.54
19,mixed,mem,MSC01,MSC05,0.55
20,motor,mixed,MSC01,MSC05,0.6799999999999999
21,motor,mem,MSC01,MSC05,0.6
22,mem,mixed,MSC01,MSC05,0.6850000000000002
23,mem,motor,MSC01,MSC05,0.615
24,mixed,motor,MSC01,MSC06,0.5277777777777777
25,mixed,mem,MSC01,MSC06,0.57
26,motor,mixed,MSC01,MSC06,0.5399999999999999
27,motor,mem,MSC01,MSC06,0.5399999999999999
28,mem,mixed,MSC01,MSC06,0.51
29,mem,motor,MSC01,MSC06,0.5111111111111112
30,mixed,motor,MSC01,MSC07,0.5833333333333333
31,mixed,mem,MSC01,MSC07,0.6200000000000001
32,motor,mixed,MSC01,MSC07,0.565
33,motor,mem,MSC01,MSC07,0.565
34,mem,mixed,MSC01,MSC07,0.635
35,mem,motor,MSC01,MSC07,0.6333333333333333
36,mixed,motor,MSC01,MSC10,0.5000000000000001
37,mixed,mem,MSC01,MSC10,0.5449999999999999
38,motor,mixed,MSC01,MSC10,0.5549999999999999
39,motor,mem,MSC01,MSC10,0.51
40,mem,mixed,MSC01,MSC10,0.67
41,mem,motor,MSC01,MSC10,0.62
42,mixed,motor,MSC02,MSC01,0.74
43,mixed,mem,MSC02,MSC01,0.715
44,motor,mixed,MSC02,MSC01,0.705
45,motor,mem,MSC02,MSC01,0.64
46,mem,mixed,MSC02,MSC01,0.7649999999999999
47,mem,motor,MSC02,MSC01,0.6799999999999999
48,mixed,motor,MSC02,MSC03,0.575
49,mixed,mem,MSC02,MSC03,0.575
50,motor,mixed,MSC02,MSC03,0.6450000000000001
51,motor,mem,MSC02,MSC03,0.65
52,mem,mixed,MSC02,MSC03,0.5
53,mem,motor,MSC02,MSC03,0.62
54,mixed,motor,MSC02,MSC04,0.705
55,mixed,mem,MSC02,MSC04,0.6799999999999999
56,motor,mixed,MSC02,MSC04,0.625
57,motor,mem,MSC02,MSC04,0.755
58,mem,mixed,MSC02,MSC04,0.6950000000000001
59,mem,motor,MSC02,MSC04,0.615
60,mixed,motor,MSC02,MSC05,0.6900000000000001
61,mixed,mem,MSC02,MSC05,0.705
62,motor,mixed,MSC02,MSC05,0.645
63,motor,mem,MSC02,MSC05,0.7749999999999999
64,mem,mixed,MSC02,MSC05,0.72
65,mem,motor,MSC02,MSC05,0.6950000000000001
66,mixed,motor,MSC02,MSC06,0.6944444444444444
67,mixed,mem,MSC02,MSC06,0.7999999999999999
68,motor,mixed,MSC02,MSC06,0.7100000000000001
69,motor,mem,MSC02,MSC06,0.715
70,mem,mixed,MSC02,MSC06,0.61
71,mem,motor,MSC02,MSC06,0.5444444444444445
72,mixed,motor,MSC02,MSC07,0.5222222222222223
73,mixed,mem,MSC02,MSC07,0.53
74,motor,mixed,MSC02,MSC07,0.5650000000000001
75,motor,mem,MSC02,MSC07,0.49499999999999994
76,mem,mixed,MSC02,MSC07,0.465
77,mem,motor,MSC02,MSC07,0.4722222222222223
78,mixed,motor,MSC02,MSC10,0.545
79,mixed,mem,MSC02,MSC10,0.51
80,motor,mixed,MSC02,MSC10,0.6199999999999999
81,motor,mem,MSC02,MSC10,0.65
82,mem,mixed,MSC02,MSC10,0.635
83,mem,motor,MSC02,MSC10,0.625
84,mixed,motor,MSC03,MSC01,0.6050000000000001
85,mixed,mem,MSC03,MSC01,0.615
86,motor,mixed,MSC03,MSC01,0.445
87,motor,mem,MSC03,MSC01,0.595
88,mem,mixed,MSC03,MSC01,0.46249999999999997
89,mem,motor,MSC03,MSC01,0.51875
90,mixed,motor,MSC03,MSC02,0.52
91,mixed,mem,MSC03,MSC02,0.47000000000000003
92,motor,mixed,MSC03,MSC02,0.5850000000000001
93,motor,mem,MSC03,MSC02,0.6100000000000001
94,mem,mixed,MSC03,MSC02,0.575
