sub,mixed,motor,mem
MSC01,0.4,0.75,0.8
MSC02,0.7,0.65,0.75
MSC03,0.8,0.8,0.7083333333333333
MSC04,0.9,0.7,0.85
MSC05,0.75,0.9,0.95
MSC06,0.6,0.6851851851851851,0.8
MSC07,0.75,0.7037037037037037,0.45
MSC10,0.9,0.7,0.65
