sub,mixed,motor,mem
MSC01,0.75,0.8,0.75
MSC02,0.95,0.85,0.95
MSC03,0.9,0.8,0.7708333333333333
MSC04,0.8,0.75,0.75
MSC05,0.9,0.8,1.0
MSC06,0.8,0.7222222222222222,0.95
MSC07,0.8,0.8333333333333334,0.7
MSC10,0.8,0.8,0.75
