sub,mixed,motor,mem
MSC01,0.9,0.9,0.85
MSC02,0.7,0.9,0.85
MSC03,0.95,0.95,0.875
MSC04,0.95,0.95,0.95
MSC05,0.8,0.8,0.95
MSC06,0.9,0.8888888888888888,0.95
MSC07,0.95,0.9629629629629629,0.95
MSC10,0.85,0.9,0.8
