sub,mixed,motor,mem
MSC01,0.8,0.85,0.95
MSC02,0.75,0.9,0.8
MSC03,0.95,0.8,0.8333333333333333
MSC04,0.9,0.9,0.95
MSC05,0.85,1.0,1.0
MSC06,0.8,0.8888888888888888,1.0
MSC07,0.75,0.7407407407407407,0.85
MSC10,0.85,1.0,0.95
