sub,mixed,motor,mem
MSC01,0.95,1.0,0.95
MSC02,0.85,1.0,0.9
MSC03,0.75,0.9,0.6875
MSC04,0.9,0.85,0.8
MSC05,0.9,0.9,0.95
MSC06,0.8,0.8888888888888888,0.85
MSC07,0.6,0.8888888888888888,0.95
MSC10,0.9,0.95,0.9
