sub,mixed,motor,mem
MSC01,0.9,0.85,0.95
MSC02,0.85,0.85,0.9
MSC03,0.85,0.95,0.6875
MSC04,1.0,0.85,1.0
MSC05,0.85,1.0,1.0
MSC06,0.85,0.8333333333333334,1.0
MSC07,0.95,0.7777777777777778,0.95
MSC10,0.85,0.9,0.85
