,train_task,test_task,train_sub,test_sub,acc
0,mixed,motor,MSC01,MSC02,0.665
1,mixed,mem,MSC01,MSC02,0.575
2,motor,mixed,MSC01,MSC02,0.7500000000000001
3,motor,mem,MSC01,MSC02,0.7100000000000001
4,mem,mixed,MSC01,MSC02,0.75
5,mem,motor,MSC01,MSC02,0.585
6,mixed,motor,MSC01,MSC03,0.52
7,mixed,mem,MSC01,MSC03,0.665
8,motor,mixed,MSC01,MSC03,0.76
9,motor,mem,MSC01,MSC03,0.6599999999999999
10,mem,mixed,MSC01,MSC03,0.7050000000000001
11,mem,motor,MSC01,MSC03,0.525
12,mixed,motor,MSC01,MSC04,0.68
13,mixed,mem,MSC01,MSC04,0.575
14,motor,mixed,MSC01,MSC04,0.6449999999999999
15,motor,mem,MSC01,MSC04,0.535
16,mem,mixed,MSC01,MSC04,0.5900000000000001
17,mem,motor,MSC01,MSC04,0.475
18,mixed,motor,MSC01,MSC05,0.6250000000000001
19,mixed,mem,MSC01,MSC05,0.49000000000000005
20,motor,mixed,MSC01,MSC05,0.5149999999999999
21,motor,mem,MSC01,MSC05,0.505
22,mem,mixed,MSC01,MSC05,0.82
23,mem,motor,MSC01,MSC05,0.625
24,mixed,motor,MSC01,MSC06,0.5549999999999999
25,mixed,mem,MSC01,MSC06,0.48
26,motor,mixed,MSC01,MSC06,0.5750000000000001
27,motor,mem,MSC01,MSC06,0.55
28,mem,mixed,MSC01,MSC06,0.595
29,mem,motor,MSC01,MSC06,0.5999999999999999
30,mixed,motor,MSC01,MSC07,0.5849999999999999
31,mixed,mem,MSC01,MSC07,0.64
32,motor,mixed,MSC01,MSC07,0.78
33,motor,mem,MSC01,MSC07,0.7
34,mem,mixed,MSC01,MSC07,0.56
35,mem,motor,MSC01,MSC07,0.615
36,mixed,motor,MSC01,MSC10,0.6049999999999999
37,mixed,mem,MSC01,MSC10,0.7100000000000001
38,motor,mixed,MSC01,MSC10,0.59
39,motor,mem,MSC01,MSC10,0.65
40,mem,mixed,MSC01,MSC10,0.5950000000000001
41,mem,motor,MSC01,MSC10,0.71
42,mixed,motor,MSC02,MSC01,0.5449999999999999
43,mixed,mem,MSC02,MSC01,0.52
44,motor,mixed,MSC02,MSC01,0.505
45,motor,mem,MSC02,MSC01,0.5
46,mem,mixed,MSC02,MSC01,0.525
47,mem,motor,MSC02,MSC01,0.61
48,mixed,motor,MSC02,MSC03,0.57
49,mixed,mem,MSC02,MSC03,0.7899999999999999
50,motor,mixed,MSC02,MSC03,0.5999999999999999
51,motor,mem,MSC02,MSC03,0.6
52,mem,mixed,MSC02,MSC03,0.645
53,mem,motor,MSC02,MSC03,0.515
54,mixed,motor,MSC02,MSC04,0.67
55,mixed,mem,MSC02,MSC04,0.68
56,motor,mixed,MSC02,MSC04,0.5499999999999999
57,motor,mem,MSC02,MSC04,0.525
58,mem,mixed,MSC02,MSC04,0.7
59,mem,motor,MSC02,MSC04,0.7050000000000001
60,mixed,motor,MSC02,MSC05,0.5499999999999999
61,mixed,mem,MSC02,MSC05,0.5349999999999999
62,motor,mixed,MSC02,MSC05,0.5
63,motor,mem,MSC02,MSC05,0.5
64,mem,mixed,MSC02,MSC05,0.7649999999999999
65,mem,motor,MSC02,MSC05,0.6
66,mixed,motor,MSC02,MSC06,0.7849999999999999
67,mixed,mem,MSC02,MSC06,0.6
68,motor,mixed,MSC02,MSC06,0.625
69,motor,mem,MSC02,MSC06,0.605
70,mem,mixed,MSC02,MSC06,0.675
71,mem,motor,MSC02,MSC06,0.6650000000000001
72,mixed,motor,MSC02,MSC07,0.5199999999999999
73,mixed,mem,MSC02,MSC07,0.7350000000000001
74,motor,mixed,MSC02,MSC07,0.5399999999999999
75,motor,mem,MSC02,MSC07,0.51
76,mem,mixed,MSC02,MSC07,0.6900000000000001
77,mem,motor,MSC02,MSC07,0.5599999999999999
78,mixed,motor,MSC02,MSC10,0.5700000000000001
79,mixed,mem,MSC02,MSC10,0.6250000000000001
80,motor,mixed,MSC02,MSC10,0.5
81,motor,mem,MSC02,MSC10,0.5899999999999999
82,mem,mixed,MSC02,MSC10,0.655
83,mem,motor,MSC02,MSC10,0.6299999999999999
84,mixed,motor,MSC03,MSC01,0.535
85,mixed,mem,MSC03,MSC01,0.51
86,motor,mixed,MSC03,MSC01,0.505
87,motor,mem,MSC03,MSC01,0.525
88,mem,mixed,MSC03,MSC01,0.6950000000000001
89,mem,motor,MSC03,MSC01,0.545
90,mixed,motor,MSC03,MSC02,0.66
91,mixed,mem,MSC03,MSC02,0.675
92,motor,mixed,MSC03,MSC02,0.5249999999999999
93,motor,mem,MSC03,MSC02,0.45500000000000007
94,mem,mixed,MSC03,MSC02,0.7699999999999999
95,mem,motor,MSC03,MSC02,0.43500000000000005
96,mixed,motor,MSC03,MSC04,0.67
97,mixed,mem,MSC03,MSC04,0.5249999999999999
98,motor,mixed,MSC03,MSC04,0.625
99,motor,mem,MSC03,MSC04,0.595
100,mem,mixed,MSC03,MSC04,0.6850000000000002
101,mem,motor,MSC03,MSC04,0.6099999999999999
102,mixed,motor,MSC03,MSC05,0.675
103,mixed,mem,MSC03,MSC05,0.615
104,motor,mixed,MSC03,MSC05,0.525
105,motor,mem,MSC03,MSC05,0.6199999999999999
106,mem,mixed,MSC03,MSC05,0.8349999999999997
107,mem,motor,MSC03,MSC05,0.8549999999999999
108,mixed,motor,MSC03,MSC06,0.53
109,mixed,mem,MSC03,MSC06,0.615
110,motor,mixed,MSC03,MSC06,0.575
111,motor,mem,MSC03,MSC06,0.5650000000000001
112,mem,mixed,MSC03,MSC06,0.8099999999999999
113,mem,motor,MSC03,MSC06,0.66
114,mixed,motor,MSC03,MSC07,0.505
115,mixed,mem,MSC03,MSC07,0.6950000000000001
116,motor,mixed,MSC03,MSC07,0.45999999999999996
117,motor,mem,MSC03,MSC07,0.385
118,mem,mixed,MSC03,MSC07,0.67
119,mem,motor,MSC03,MSC07,0.6049999999999999
120,mixed,motor,MSC03,MSC10,0.49499999999999994
121,mixed,mem,MSC03,MSC10,0.6400000000000001
122,motor,mixed,MSC03,MSC10,0.5650000000000001
123,motor,mem,MSC03,MSC10,0.615
124,mem,mixed,MSC03,MSC10,0.7100000000000001
125,mem,motor,MSC03,MSC10,0.66
126,mixed,motor,MSC04,MSC01,0.58
127,mixed,mem,MSC04,MSC01,0.5149999999999999
128,motor,mixed,MSC04,MSC01,0.72
129,motor,mem,MSC04,MSC01,0.5449999999999999
130,mem,mixed,MSC04,MSC01,0.725
131,mem,motor,MSC04,MSC01,0.675
132,mixed,motor,MSC04,MSC02,0.675
133,mixed,mem,MSC04,MSC02,0.745
134,motor,mixed,MSC04,MSC02,0.5900000000000001
135,motor,mem,MSC04,MSC02,0.645
136,mem,mixed,MSC04,MSC02,0.675
137,mem,motor,MSC04,MSC02,0.5
138,mixed,motor,MSC04,MSC03,0.585
139,mixed,mem,MSC04,MSC03,0.6699999999999999
140,motor,mixed,MSC04,MSC03,0.9
141,motor,mem,MSC04,MSC03,0.7050000000000001
142,mem,mixed,MSC04,MSC03,0.9049999999999999
143,mem,motor,MSC04,MSC03,0.635
144,mixed,motor,MSC04,MSC05,0.7000000000000001
145,mixed,mem,MSC04,MSC05,0.68
146,motor,mixed,MSC04,MSC05,0.5
147,motor,mem,MSC04,MSC05,0.505
148,mem,mixed,MSC04,MSC05,0.6350000000000001
149,mem,motor,MSC04,MSC05,0.565
150,mixed,motor,MSC04,MSC06,0.72
151,mixed,mem,MSC04,MSC06,0.525
152,motor,mixed,MSC04,MSC06,0.63
153,motor,mem,MSC04,MSC06,0.55
154,mem,mixed,MSC04,MSC06,0.7
155,mem,motor,MSC04,MSC06,0.565
