,test_task,train_task,Mean,Std
0,mem,mixed,0.64375,0.09968245035657437
1,mem,motor,0.5705357142857143,0.08657460561655676
2,mixed,mem,0.6583928571428573,0.09797544749419784
3,mixed,motor,0.5805357142857144,0.08651157868605364
4,motor,mem,0.5921428571428572,0.10187718605733592
5,motor,mixed,0.6089285714285714,0.08645395140932378
