,MSC02,train,test
0,0.5,semantic,motor
1,0.5,semantic,motor
2,0.5,semantic,motor
3,0.5,semantic,motor
4,0.5,semantic,motor
5,0.5,semantic,motor
6,0.5,semantic,motor
7,0.5,semantic,motor
8,0.5,semantic,motor
9,0.5,semantic,motor
