,MSC05,train,test
0,0.9,semantic,glass
1,0.9,semantic,glass
2,0.9,semantic,glass
3,0.9,semantic,glass
4,0.85,semantic,glass
5,0.9,semantic,glass
6,0.9,semantic,glass
7,0.9,semantic,glass
8,0.9,semantic,glass
9,0.85,semantic,glass
