,MSC01,train,test
0,0.8,motor,glass
1,0.75,motor,glass
2,0.75,motor,glass
3,0.75,motor,glass
4,0.75,motor,glass
5,0.85,motor,glass
6,0.75,motor,glass
7,0.75,motor,glass
8,0.75,motor,glass
9,0.75,motor,glass
