,MSC02,train,test
0,0.6,glass,mem
1,0.55,glass,mem
2,0.55,glass,mem
3,0.6,glass,mem
4,0.55,glass,mem
5,0.6,glass,mem
6,0.55,glass,mem
7,0.55,glass,mem
8,0.55,glass,mem
9,0.5,glass,mem
