,MSC04,train,test
0,0.95,glass,semantic
1,0.95,glass,semantic
2,1.0,glass,semantic
3,1.0,glass,semantic
4,0.95,glass,semantic
5,0.95,glass,semantic
6,0.95,glass,semantic
7,1.0,glass,semantic
8,1.0,glass,semantic
9,0.95,glass,semantic
