,MSC05,train,test
0,0.85,mem,semantic
1,0.95,mem,semantic
2,0.85,mem,semantic
3,0.85,mem,semantic
4,0.9,mem,semantic
5,0.9,mem,semantic
6,0.9,mem,semantic
7,0.85,mem,semantic
8,0.95,mem,semantic
9,0.9,mem,semantic
