,MSC01,train,test
0,0.6,semantic,mem
1,0.6,semantic,mem
2,0.65,semantic,mem
3,0.65,semantic,mem
4,0.7,semantic,mem
5,0.7,semantic,mem
6,0.65,semantic,mem
7,0.65,semantic,mem
8,0.7,semantic,mem
9,0.65,semantic,mem
