,MSC07,train,test
0,1.0,mem,glass
1,0.95,mem,glass
2,1.0,mem,glass
3,1.0,mem,glass
4,0.95,mem,glass
5,0.85,mem,glass
6,0.9,mem,glass
7,0.9,mem,glass
8,1.0,mem,glass
9,0.95,mem,glass
