,MSC05,train,test
0,0.9,glass,mem
1,0.95,glass,mem
2,1.0,glass,mem
3,0.9,glass,mem
4,0.95,glass,mem
5,1.0,glass,mem
6,0.9,glass,mem
7,0.9,glass,mem
8,0.95,glass,mem
9,0.9,glass,mem
